voice,Time_s,Intensity_dB
72,193.193198,76.342346
72,193.203865,76.255623
72,193.214531,76.022781
72,193.225198,75.515823
72,193.235865,74.717796
72,193.246531,74.104889
72,193.257198,74.009727
72,193.267865,74.140427
72,193.278531,74.295769
72,193.289198,74.237915
72,193.299865,73.928642
72,193.310531,73.267349
72,193.321198,72.199959
72,193.331865,70.740616
72,193.342531,68.437248
72,193.353198,65.029572
72,193.363865,60.937328
72,193.374531,56.495758
72,193.385198,51.708817
72,193.395865,48.307373
72,193.406531,46.727688
72,193.417198,44.28046
72,193.427865,42.924953
72,193.438531,42.762058
72,193.449198,43.079102
72,193.459865,43.298641
72,193.470531,43.078346
72,193.481198,41.845905
72,193.491865,40.293262
72,193.502531,43.094769
72,193.513198,44.907166
72,193.523865,43.778389
72,193.534531,42.359516
72,193.545198,43.053246
72,193.555865,44.756466
72,193.566531,45.383812
72,193.577198,45.231056
72,193.587865,45.7682
72,193.598531,45.489994
72,193.609198,44.811596
72,193.619865,44.473156
72,193.630531,43.869976
72,193.641198,42.389172
72,193.651865,40.29887
72,193.662531,38.333561
72,193.673198,35.755814
72,193.683865,33.043018
72,193.694531,32.758465
72,193.705198,35.643997
72,193.715865,39.658058
72,193.726531,48.792385
72,193.737198,55.811768
72,193.747865,57.778946
72,193.758531,55.722424
72,193.769198,55.807545
72,193.779865,58.170418
72,193.790531,60.366653
72,193.801198,63.682476
72,193.811865,66.088196
72,193.822531,66.868958
72,193.833198,66.653389
72,193.843865,65.418678
72,193.854531,62.242794
72,193.865198,57.116924
72,193.875865,56.052242
72,193.886531,58.287758
72,193.897198,59.784798
72,193.907865,61.512535
72,193.918531,63.787346
72,193.929198,66.123352
72,193.939865,67.811569
72,193.950531,67.751167
72,193.961198,65.63562
72,193.971865,61.102627
72,193.982531,53.917431
72,193.993198,55.956024
72,194.003865,63.481476
72,194.014531,67.110847
72,194.025198,67.471283
72,194.035865,65.590126
72,194.046531,62.747726
72,194.057198,60.36919
72,194.067865,58.005161
72,194.078531,57.521515
72,194.089198,62.008026
72,194.099865,64.888123
72,194.110531,65.647118
72,194.121198,65.691216
72,194.131865,65.843376
72,194.142531,66.465981
72,194.153198,67.288536
72,194.163865,67.773079
72,194.174531,68.17894
72,194.185198,69.108238
72,194.195865,69.901489
72,194.206531,70.397072
72,194.217198,70.852074
72,194.227865,71.270767
72,194.238531,71.415031
72,194.249198,70.93615
72,194.259865,69.922462
72,194.270531,68.402237
72,194.281198,66.104813
72,194.291865,64.153908
72,194.302531,63.232807
72,194.313198,62.374065
72,194.323865,61.218838
72,194.334531,59.754768
72,194.345198,59.072182
72,194.355865,61.015732
72,194.366531,63.614841
72,194.377198,65.465561
72,194.387865,66.33345
72,194.398531,66.167389
72,194.409198,64.794922
72,194.419865,61.477726
72,194.430531,56.513073
72,194.441198,51.366013
72,194.451865,45.86734
72,194.462531,40.845905
72,194.473198,36.742928
72,194.483865,36.087746
72,194.494531,49.343151
72,194.505198,59.443275
72,194.515865,63.671589
72,194.526531,63.091011
72,194.537198,59.493999
72,194.547865,56.129353
72,194.558531,52.913345
72,194.569198,49.055061
72,194.579865,46.353188
72,194.590531,46.399399
72,194.601198,52.312183
72,194.611865,56.75013
72,194.622531,57.571507
72,194.633198,56.662476
72,194.643865,56.596355
72,194.654531,57.39262
72,194.665198,57.55629
72,194.675865,57.74979
72,194.686531,59.79361
72,194.697198,62.595867
72,194.707865,64.824257
72,194.718531,66.263451
72,194.729198,67.113853
72,194.739865,67.623779
72,194.750531,67.80806
72,194.761198,67.612823
72,194.771865,66.885101
72,194.782531,65.765549
72,194.793198,64.944115
72,194.803865,64.539917
72,194.814531,64.073051
72,194.825198,63.473816
72,194.835865,63.109196
72,194.846531,63.2575
72,194.857198,64.064087
72,194.867865,64.711617
72,194.878531,64.892311
72,194.889198,64.91024
72,194.899865,64.873352
72,194.910531,64.92585
72,194.921198,64.639717
72,194.931865,63.182117
72,194.942531,61.040215
72,194.953198,59.661907
72,194.963865,58.930229
72,194.974531,58.409996
72,194.985198,57.823269
72,194.995865,56.56852
72,195.006531,54.454475
72,195.017198,54.692997
72,195.027865,58.128323
72,195.038531,60.82806
72,195.049198,63.490715
72,195.059865,65.882675
72,195.070531,67.477798
72,195.081198,68.577705
72,195.091865,69.401321
72,195.102531,69.733345
72,195.113198,69.852867
72,195.123865,70.120461
72,195.134531,70.258293
72,195.145198,70.165497
72,195.155865,70.14563
72,195.166531,70.26825
72,195.177198,70.379837
72,195.187865,70.414726
72,195.198531,70.111702
72,195.209198,69.349472
72,195.219865,68.255905
72,195.230531,66.366028
72,195.241198,63.237904
72,195.251865,60.551498
72,195.262531,60.156876
72,195.273198,60.047974
72,195.283865,59.835835
72,195.294531,62.262939
72,195.305198,65.845047
72,195.315865,67.118149
72,195.326531,66.189728
72,195.337198,64.107277
72,195.347865,62.006447
72,195.358531,59.87574
72,195.369198,57.802948
72,195.379865,56.332447
72,195.390531,56.032066
72,195.401198,56.778149
72,195.411865,56.934666
72,195.422531,57.090584
72,195.433198,58.894096
72,195.443865,62.113228
72,195.454531,65.15992
72,195.465198,67.382515
72,195.475865,68.843407
72,195.486531,69.812241
72,195.497198,70.44548
72,195.507865,70.625526
72,195.518531,70.476868
72,195.529198,70.189575
72,195.539865,69.450211
72,195.550531,68.175156
72,195.561198,66.447151
72,195.571865,64.736183
72,195.582531,63.979935
72,195.593198,63.682972
72,195.603865,63.272034
72,195.614531,62.881222
72,195.625198,62.664562
72,195.635865,62.113438
72,195.646531,60.760948
72,195.657198,59.150593
72,195.667865,58.584648
72,195.678531,57.607464
72,195.689198,57.526531
72,195.699865,57.952045
72,195.710531,56.915005
72,195.721198,54.908218
72,195.731865,53.431057
72,195.742531,53.752625
72,195.753198,55.596161
72,195.763865,57.190731
72,195.774531,56.875896
72,195.785198,55.310444
72,195.795865,54.793594
72,195.806531,53.346607
72,195.817198,52.318581
72,195.827865,51.255333
72,195.838531,46.246029
72,195.849198,40.657131
72,195.859865,41.311893
72,195.870531,41.202133
72,195.881198,40.141834
72,195.891865,38.986313
72,195.902531,38.134411
72,195.913198,38.241554
72,195.923865,38.852627
72,195.934531,38.152111
72,195.945198,37.803417
72,195.955865,39.353588
72,195.966531,38.766205
72,195.977198,38.306828
72,195.987865,39.113499
72,195.998531,39.634121
72,196.009198,39.663082
72,196.019865,39.347641
72,196.030531,38.253128
72,196.041198,35.72921
72,196.051865,35.704224
72,196.062531,35.501659
72,196.073198,36.380234
72,196.083865,38.815643
72,196.094531,38.470654
72,196.105198,35.778046
72,196.115865,33.335491
72,196.126531,34.43045
72,196.137198,40.606396
72,196.147865,44.849541
72,196.158531,44.664177
72,196.169198,41.952633
72,196.179865,40.021809
72,196.190531,42.549252
72,196.201198,44.076221
72,196.211865,42.8139
72,196.222531,41.846565
72,196.233198,41.309032
72,196.243865,39.948166
72,196.254531,38.998013
72,196.265198,37.625893
72,196.275865,36.756542
72,196.286531,37.317101
72,196.297198,38.254196
72,196.307865,38.817871
72,196.318531,38.892834
72,196.329198,38.018291
72,196.339865,37.291756
72,196.350531,36.985687
72,196.361198,37.170132
72,196.371865,36.702847
72,196.382531,35.740612
72,196.393198,34.593342
72,196.403865,34.29911
72,196.414531,37.074142
72,196.425198,35.854046
72,196.435865,36.786259
72,196.446531,40.118107
72,196.457198,42.580746
72,196.467865,52.522366
72,196.478531,62.477257
72,196.489198,68.676422
72,196.499865,71.622719
72,196.510531,72.737801
72,196.521198,73.79892
72,196.531865,74.578667
72,196.542531,74.685005
72,196.553198,74.39415
72,196.563865,74.526833
72,196.574531,75.025139
72,196.585198,75.462418
72,196.595865,76.258598
72,196.606531,77.122131
72,196.617198,77.727997
72,196.627865,78.082565
72,196.638531,78.20153
72,196.649198,78.237823
72,196.659865,78.294579
72,196.670531,78.182541
72,196.681198,77.732155
72,196.691865,77.223129
72,196.702531,77.191917
72,196.713198,77.015526
72,196.723865,76.470528
72,196.734531,76.022202
72,196.745198,75.973244
72,196.755865,76.460381
72,196.766531,77.087753
72,196.777198,77.258675
72,196.787865,76.880264
72,196.798531,76.072151
72,196.809198,74.839195
72,196.819865,73.04953
72,196.830531,70.764809
72,196.841198,68.731575
72,196.851865,67.401405
72,196.862531,66.554482
72,196.873198,65.898087
72,196.883865,65.007912
72,196.894531,63.964504
72,196.905198,63.699814
72,196.915865,64.792068
72,196.926531,66.509003
72,196.937198,67.601288
72,196.947865,68.061684
72,196.958531,67.952461
72,196.969198,67.585457
72,196.979865,67.453865
72,196.990531,67.278603
72,197.001198,67.106659
72,197.011865,66.594276
72,197.022531,65.464943
72,197.033198,64.024681
72,197.043865,62.150566
72,197.054531,59.304893
72,197.065198,56.017101
72,197.075865,55.886974
72,197.086531,58.284252
72,197.097198,62.069744
72,197.107865,65.955078
72,197.118531,66.810661
72,197.129198,66.125847
72,197.139865,64.367661
72,197.150531,60.282265
72,197.161198,54.279171
72,197.171865,48.439968
72,197.182531,49.286953
72,197.193198,55.50745
72,197.203865,57.435268
72,197.214531,55.077782
72,197.225198,51.573509
72,197.235865,51.995388
72,197.246531,57.826588
72,197.257198,63.563637
72,197.267865,66.820976
72,197.278531,68.388916
72,197.289198,69.112617
72,197.299865,69.317917
72,197.310531,68.704491
72,197.321198,66.762207
72,197.331865,64.912346
72,197.342531,65.472565
72,197.353198,66.361519
72,197.363865,66.301636
72,197.374531,65.159996
72,197.385198,63.081459
72,197.395865,61.028111
72,197.406531,59.515007
72,197.417198,57.4967
72,197.427865,54.920296
72,197.438531,54.46006
72,197.449198,57.584221
72,197.459865,59.856602
72,197.470531,59.883812
72,197.481198,58.248009
72,197.491865,55.336716
72,197.502531,55.042519
72,197.513198,59.49839
72,197.523865,61.54118
72,197.534531,62.028152
72,197.545198,62.376698
72,197.555865,62.437763
72,197.566531,62.479237
72,197.577198,62.952164
72,197.587865,64.259949
72,197.598531,66.800766
72,197.609198,69.726921
72,197.619865,71.863823
72,197.630531,73.272575
72,197.641198,74.113754
72,197.651865,74.422348
72,197.662531,74.314857
72,197.673198,73.945145
72,197.683865,73.230309
72,197.694531,71.803101
72,197.705198,69.073196
72,197.715865,64.218544
72,197.726531,58.440327
72,197.737198,56.852547
72,197.747865,59.02298
72,197.758531,60.804016
72,197.769198,60.84042
72,197.779865,60.726322
72,197.790531,61.864151
72,197.801198,62.801632
72,197.811865,63.174156
72,197.822531,63.056465
72,197.833198,62.292412
72,197.843865,60.925419
72,197.854531,59.47773
72,197.865198,58.874218
72,197.875865,58.797764
72,197.886531,58.768948
72,197.897198,58.465626
72,197.907865,57.524517
72,197.918531,55.993446
72,197.929198,53.999825
72,197.939865,50.834179
72,197.950531,46.968323
72,197.961198,44.110416
72,197.971865,41.54319
72,197.982531,43.749252
72,197.993198,46.801933
72,198.003865,45.659306
72,198.014531,43.103245
72,198.025198,43.794636
72,198.035865,45.620506
72,198.046531,47.261131
72,198.057198,47.75758
72,198.067865,47.882027
72,198.078531,47.946568
72,198.089198,47.76807
72,198.099865,46.755684
72,198.110531,45.465836
72,198.121198,44.467491
72,198.131865,43.623009
72,198.142531,43.029804
72,198.153198,42.502384
72,198.163865,41.127083
72,198.174531,40.018318
72,198.185198,39.182938
72,198.195865,36.606018
72,198.206531,36.08799
72,198.217198,43.054272
72,198.227865,53.502094
72,198.238531,58.886478
72,198.249198,59.228561
72,198.259865,58.280819
72,198.270531,63.194057
72,198.281198,65.226425
72,198.291865,63.439026
72,198.302531,60.867519
72,198.313198,60.50211
72,198.323865,59.922844
72,198.334531,57.976757
72,198.345198,54.699345
72,198.355865,50.511246
72,198.366531,49.444977
72,198.377198,55.574032
72,198.387865,62.444996
72,198.398531,67.696587
72,198.409198,70.798981
72,198.419865,72.144356
72,198.430531,72.617035
72,198.441198,72.872284
72,198.451865,72.966805
72,198.462531,72.806091
72,198.473198,72.373192
72,198.483865,71.914825
72,198.494531,71.543732
72,198.505198,71.523514
72,198.515865,71.554787
72,198.526531,71.230446
72,198.537198,70.438812
72,198.547865,69.267509
72,198.558531,68.389259
72,198.569198,68.12381
72,198.579865,68.078995
72,198.590531,68.333916
72,198.601198,69.024864
72,198.611865,69.72847
72,198.622531,70.202576
72,198.633198,70.491821
72,198.643865,70.41964
72,198.654531,69.615692
72,198.665198,67.515518
72,198.675865,64.58506
72,198.686531,62.39925
72,198.697198,60.171848
72,198.707865,57.13171
72,198.718531,53.777054
72,198.729198,50.388618
72,198.739865,47.292744
72,198.750531,47.305775
72,198.761198,54.638126
72,198.771865,58.852764
72,198.782531,58.959152
72,198.793198,57.016514
72,198.803865,55.778603
72,198.814531,55.730808
72,198.825198,56.078339
72,198.835865,56.991211
72,198.846531,60.981716
72,198.857198,66.176613
72,198.867865,70.35511
72,198.878531,73.112907
72,198.889198,74.712013
72,198.899865,75.614838
72,198.910531,76.073196
72,198.921198,76.16922
72,198.931865,76.061798
72,198.942531,75.889847
72,198.953198,75.703911
72,198.963865,75.608467
72,198.974531,75.592827
72,198.985198,75.715218
72,198.995865,75.915878
72,199.006531,75.945847
72,199.017198,75.643524
72,199.027865,74.940292
72,199.038531,73.203773
72,199.049198,69.28688
72,199.059865,61.941677
72,199.070531,51.190975
72,199.081198,45.771488
72,199.091865,43.813961
72,199.102531,40.799934
72,199.113198,40.10606
72,199.123865,39.661808
72,199.134531,39.387577
72,199.145198,39.815681
72,199.155865,39.65263
72,199.166531,36.934361
72,199.177198,36.396194
72,199.187865,37.15115
72,199.198531,35.371346
72,199.209198,33.90744
72,199.219865,33.282318
72,199.230531,32.137115
72,199.241198,32.707661
72,199.251865,33.835106
72,199.262531,33.308521
72,199.273198,32.097839
72,199.283865,30.953623
72,199.294531,30.039373
72,199.305198,30.645119
72,199.315865,31.728209
72,199.326531,31.480328
72,199.337198,30.751879
72,199.347865,31.740828
72,199.358531,33.813843
72,199.369198,34.522602
72,199.379865,34.857941
72,199.390531,35.602886
72,199.401198,36.775806
72,199.411865,41.523331
72,199.422531,53.266399
72,199.433198,61.154427
72,199.443865,65.743752
72,199.454531,67.705887
72,199.465198,67.16568
72,199.475865,64.555695
72,199.486531,61.449383
72,199.497198,58.835045
72,199.507865,56.40086
72,199.518531,54.586639
72,199.529198,53.615067
72,199.539865,53.181236
72,199.550531,52.137226
72,199.561198,50.12241
72,199.571865,48.582462
72,199.582531,48.844711
72,199.593198,54.501991
72,199.603865,59.34029
72,199.614531,60.747536
72,199.625198,63.42313
72,199.635865,67.488983
72,199.646531,69.947701
72,199.657198,71.322014
72,199.667865,72.117737
72,199.678531,72.761307
72,199.689198,73.114426
72,199.699865,73.097198
72,199.710531,73.038223
72,199.721198,73.098274
72,199.731865,73.25914
72,199.742531,73.502121
72,199.753198,73.814125
72,199.763865,73.986626
72,199.774531,73.639427
72,199.785198,72.814026
72,199.795865,72.17691
72,199.806531,72.06263
72,199.817198,71.726662
72,199.827865,70.865242
72,199.838531,69.632812
72,199.849198,67.855194
72,199.859865,65.410118
72,199.870531,62.312531
72,199.881198,58.825333
72,199.891865,56.092613
72,199.902531,59.138786
72,199.913198,65.719345
72,199.923865,70.223824
72,199.934531,72.003487
72,199.945198,71.748695
72,199.955865,71.455521
72,199.966531,70.888474
72,199.977198,69.933823
72,199.987865,69.137489
72,199.998531,68.500816
72,200.009198,68.402687
72,200.019865,68.018654
72,200.030531,66.579338
72,200.041198,64.368584
72,200.051865,62.45697
72,200.062531,61.488197
72,200.073198,61.384689
72,200.083865,61.551628
72,200.094531,61.996681
72,200.105198,62.622158
72,200.115865,63.323421
72,200.126531,64.059464
72,200.137198,64.612007
72,200.147865,65.149467
72,200.158531,65.896294
72,200.169198,66.827583
72,200.179865,67.362526
72,200.190531,67.396286
72,200.201198,67.28241
72,200.211865,66.909012
72,200.222531,65.852707
72,200.233198,63.513374
72,200.243865,61.320263
72,200.254531,60.759544
72,200.265198,61.366375
72,200.275865,63.908573
72,200.286531,66.092552
72,200.297198,66.78598
72,200.307865,66.64978
72,200.318531,66.381027
72,200.329198,66.011322
72,200.339865,65.068344
72,200.350531,63.56665
72,200.361198,62.31868
72,200.371865,61.530392
72,200.382531,61.351826
72,200.393198,61.343147
72,200.403865,62.976192
72,200.414531,63.869091
72,200.425198,62.142944
72,200.435865,61.648426
72,200.446531,59.936676
72,200.457198,56.748592
72,200.467865,56.663322
72,200.478531,55.214256
72,200.489198,53.509552
72,200.499865,51.454556
72,200.510531,51.116001
72,200.521198,52.450726
72,200.531865,52.230751
72,200.542531,49.418739
72,200.553198,47.927246
72,200.563865,48.181301
72,200.574531,51.601707
72,200.585198,57.217808
72,200.595865,61.066322
72,200.606531,62.400459
72,200.617198,62.376797
72,200.627865,62.090988
72,200.638531,61.727058
72,200.649198,61.083996
72,200.659865,60.314739
72,200.670531,59.629971
72,200.681198,58.290695
72,200.691865,55.659607
72,200.702531,52.570942
72,200.713198,48.72337
72,200.723865,43.363811
72,200.734531,37.647732
72,200.745198,34.282932
72,200.755865,32.492653
72,200.766531,30.422876
72,200.777198,27.58602
72,200.787865,26.586802
72,200.798531,27.370693
72,200.809198,27.928146
72,200.819865,29.095045
72,200.830531,31.174309
72,200.841198,33.034191
72,200.851865,34.553989
72,200.862531,35.74044
72,200.873198,34.989742
72,200.883865,34.910587
72,200.894531,36.866314
72,200.905198,37.364731
72,200.915865,36.715351
72,200.926531,35.46693
72,200.937198,33.185532
72,200.947865,34.944588
72,200.958531,36.145721
72,200.969198,35.176514
72,200.979865,34.354523
72,200.990531,34.224121
72,201.001198,35.339352
72,201.011865,35.546593
72,201.022531,35.960724
72,201.033198,36.921043
72,201.043865,36.605015
72,201.054531,36.80827
72,201.065198,37.663311
72,201.075865,35.414238
72,201.086531,37.908314
72,201.097198,43.009102
72,201.107865,44.757
72,201.118531,44.817768
72,201.129198,44.405262
72,201.139865,43.443996
72,201.150531,42.060726
72,201.161198,40.44125
72,201.171865,44.877163
72,201.182531,51.624943
72,201.193198,55.022293
72,201.203865,55.387096
72,201.214531,54.780422
72,201.225198,58.826214
72,201.235865,64.681305
72,201.246531,67.610649
72,201.257198,67.644951
72,201.267865,65.216759
72,201.278531,60.981972
72,201.289198,56.552284
72,201.299865,51.208103
72,201.310531,43.24633
72,201.321198,37.924286
72,201.331865,49.362583
72,201.342531,60.816925
72,201.353198,67.898666
72,201.363865,71.696602
72,201.374531,73.463181
72,201.385198,74.203339
72,201.395865,74.158684
72,201.406531,73.348099
72,201.417198,72.052399
72,201.427865,70.777313
72,201.438531,69.599762
72,201.449198,68.144035
72,201.459865,66.523705
72,201.470531,65.061653
72,201.481198,64.098114
72,201.491865,63.783993
72,201.502531,63.910236
72,201.513198,64.5746
72,201.523865,66.071991
72,201.534531,68.541389
72,201.545198,71.885231
72,201.555865,74.391548
72,201.566531,75.252594
72,201.577198,75.421974
72,201.587865,75.683334
72,201.598531,75.920059
72,201.609198,75.981583
72,201.619865,75.724907
72,201.630531,75.14624
72,201.641198,74.601387
72,201.651865,74.45475
72,201.662531,74.357147
72,201.673198,73.678459
72,201.683865,72.163948
72,201.694531,70.278336
72,201.705198,68.699181
72,201.715865,67.040176
72,201.726531,64.398178
72,201.737198,60.141846
72,201.747865,54.190388
72,201.758531,47.271061
72,201.769198,42.26503
72,201.779865,40.606594
72,201.790531,41.888832
72,201.801198,42.354591
72,201.811865,42.480183
72,201.822531,42.816566
72,201.833198,42.622936
72,201.843865,41.013283
72,201.854531,36.379265
72,201.865198,37.842926
72,201.875865,50.592598
72,201.886531,60.385235
72,201.897198,66.34153
72,201.907865,69.339706
72,201.918531,70.485535
72,201.929198,70.47715
72,201.939865,68.828377
72,201.950531,64.75544
72,201.961198,60.60704
72,201.971865,60.038105
72,201.982531,60.450069
72,201.993198,61.334709
72,202.003865,62.022087
72,202.014531,62.685986
72,202.025198,64.644836
72,202.035865,66.472382
72,202.046531,66.978752
72,202.057198,66.87294
72,202.067865,66.941841
72,202.078531,67.013283
72,202.089198,66.916367
72,202.099865,66.865685
72,202.110531,67.049065
72,202.121198,67.406113
72,202.131865,67.79406
72,202.142531,67.910988
72,202.153198,67.829567
72,202.163865,67.595673
72,202.174531,66.563919
72,202.185198,64.54274
72,202.195865,63.438061
72,202.206531,65.041901
72,202.217198,67.335312
72,202.227865,68.705345
72,202.238531,69.450577
72,202.249198,69.890045
72,202.259865,69.981033
72,202.270531,69.206665
72,202.281198,66.78476
72,202.291865,62.279278
72,202.302531,57.456192
72,202.313198,54.779655
72,202.323865,53.48027
72,202.334531,56.607536
72,202.345198,62.917503
72,202.355865,66.969368
72,202.366531,68.705925
72,202.377198,69.048416
72,202.387865,68.48703
72,202.398531,66.69886
72,202.409198,63.200802
72,202.419865,58.421356
72,202.430531,55.55484
72,202.441198,54.747192
72,202.451865,54.361797
72,202.462531,53.986019
72,202.473198,53.94273
72,202.483865,54.210888
72,202.494531,53.680931
72,202.505198,52.872318
72,202.515865,56.030258
72,202.526531,63.356766
72,202.537198,68.235458
72,202.547865,70.513229
72,202.558531,70.991165
72,202.569198,69.903915
72,202.579865,68.074646
72,202.590531,66.943314
72,202.601198,66.982338
72,202.611865,67.188438
72,202.622531,66.192368
72,202.633198,64.441048
72,202.643865,63.504852
72,202.654531,62.526924
72,202.665198,62.018131
72,202.675865,61.204433
72,202.686531,58.472382
72,202.697198,56.764709
72,202.707865,56.818119
72,202.718531,55.931278
72,202.729198,53.517246
72,202.739865,51.434769
72,202.750531,50.674992
72,202.761198,51.380196
72,202.771865,53.423393
72,202.782531,55.337334
72,202.793198,55.671425
72,202.803865,53.875328
72,202.814531,52.738651
72,202.825198,56.362389
72,202.835865,59.267509
72,202.846531,61.796383
72,202.857198,63.029507
72,202.867865,62.932896
72,202.878531,62.436192
72,202.889198,61.605484
72,202.899865,60.777592
72,202.910531,59.370243
72,202.921198,56.811131
72,202.931865,52.818569
72,202.942531,48.231449
72,202.953198,43.80999
72,202.963865,41.573826
72,202.974531,41.791729
72,202.985198,40.99601
72,202.995865,38.732597
72,203.006531,34.788025
72,203.017198,32.753658
72,203.027865,36.59111
72,203.038531,39.495327
72,203.049198,40.896099
72,203.059865,42.301205
72,203.070531,43.944813
72,203.081198,44.650978
72,203.091865,45.735111
72,203.102531,46.63253
72,203.113198,45.698921
72,203.123865,43.72369
72,203.134531,42.78854
72,203.145198,42.993469
72,203.155865,43.191929
72,203.166531,42.69083
72,203.177198,42.145203
73,229.402448,39.480362
73,229.413115,39.403118
73,229.423781,39.672905
73,229.434448,39.289116
73,229.445115,41.922016
73,229.455781,41.804504
73,229.466448,39.586678
73,229.477115,39.376022
73,229.487781,38.052605
73,229.498448,38.008575
73,229.509115,36.689514
73,229.519781,37.4963
73,229.530448,38.545086
73,229.541115,39.563427
73,229.551781,40.675896
73,229.562448,46.26479
73,229.573115,54.575596
73,229.583781,59.696777
73,229.594448,63.799023
73,229.605115,67.574837
73,229.615781,69.877357
73,229.626448,70.489784
73,229.637115,69.343925
73,229.647781,66.55584
73,229.658448,64.333092
73,229.669115,64.416649
73,229.679781,64.992378
73,229.690448,64.899918
73,229.701115,65.021523
73,229.711781,68.124573
73,229.722448,71.888161
73,229.733115,73.989456
73,229.743781,74.290291
73,229.754448,72.815369
73,229.765115,69.489624
73,229.775781,65.155998
73,229.786448,63.810722
73,229.797115,65.343346
73,229.807781,66.062508
73,229.818448,66.315491
73,229.829115,66.861679
73,229.839781,67.183746
73,229.850448,66.628899
73,229.861115,65.358437
73,229.871781,64.453728
73,229.882448,67.787018
73,229.893115,72.141418
73,229.903781,74.678032
73,229.914448,76.007111
73,229.925115,76.34137
73,229.935781,75.197594
73,229.946448,72.023491
73,229.957115,67.152046
73,229.967781,64.328133
73,229.978448,64.921219
73,229.989115,65.549156
73,229.999781,65.253258
73,230.010448,65.257401
73,230.021115,67.267036
73,230.031781,71.416473
73,230.042448,74.608124
73,230.053115,76.116501
73,230.063781,76.565392
73,230.074448,76.335587
73,230.085115,75.531967
73,230.095781,74.838799
73,230.106448,74.090508
73,230.117115,73.111984
73,230.127781,72.664818
73,230.138448,71.617607
73,230.149115,68.763222
73,230.159781,63.804432
73,230.170448,58.061367
73,230.181115,55.155548
73,230.191781,57.678303
73,230.202448,61.724133
73,230.213115,63.51569
73,230.223781,63.495609
73,230.234448,63.160847
73,230.245115,62.672127
73,230.255781,61.924595
73,230.266448,61.384113
73,230.277115,59.93631
73,230.287781,56.146168
73,230.298448,50.716965
73,230.309115,52.575466
73,230.319781,55.929539
73,230.330448,56.557743
73,230.341115,60.545277
73,230.351781,66.747398
73,230.362448,70.242493
73,230.373115,72.061684
73,230.383781,73.187729
73,230.394448,73.497002
73,230.405115,73.12455
73,230.415781,72.129883
73,230.426448,70.530846
73,230.437115,68.597328
73,230.447781,65.727676
73,230.458448,61.87627
73,230.469115,59.735386
73,230.479781,58.504086
73,230.490448,57.284588
73,230.501115,57.132977
73,230.511781,57.327377
73,230.522448,57.704891
73,230.533115,57.78896
73,230.543781,57.267269
73,230.554448,55.59169
73,230.565115,52.582546
73,230.575781,49.572563
73,230.586448,46.615864
73,230.597115,42.730473
73,230.607781,44.444412
73,230.618448,54.185394
73,230.629115,62.458363
73,230.639781,66.931961
73,230.650448,69.042442
73,230.661115,70.107063
73,230.671781,70.369164
73,230.682448,69.712067
73,230.693115,68.53215
73,230.703781,67.557327
73,230.714448,66.914856
73,230.725115,66.252167
73,230.735781,65.47551
73,230.746448,64.349869
73,230.757115,62.980125
73,230.767781,62.230389
73,230.778448,61.583183
73,230.789115,60.602886
73,230.799781,59.716881
73,230.810448,60.310638
73,230.821115,61.416092
73,230.831781,61.344658
73,230.842448,63.351402
73,230.853115,67.316574
73,230.863781,70.527275
73,230.874448,73.112595
73,230.885115,75.319679
73,230.895781,76.662422
73,230.906448,76.812019
73,230.917115,76.10833
73,230.927781,74.917046
73,230.938448,73.106354
73,230.949115,69.636482
73,230.959781,63.408821
73,230.970448,55.859356
73,230.981115,56.382374
73,230.991781,58.760681
73,231.002448,59.417049
73,231.013115,59.403172
73,231.023781,58.783329
73,231.034448,57.973236
73,231.045115,61.329994
73,231.055781,65.794708
73,231.066448,67.850868
73,231.077115,67.396362
73,231.087781,65.128777
73,231.098448,63.821125
73,231.109115,63.916756
73,231.119781,63.911152
73,231.130448,64.272316
73,231.141115,65.564301
73,231.151781,68.248688
73,231.162448,70.827026
73,231.173115,71.960838
73,231.183781,71.525299
73,231.194448,70.132011
73,231.205115,69.361885
73,231.215781,69.658775
73,231.226448,69.303444
73,231.237115,67.920433
73,231.247781,67.226097
73,231.258448,67.888435
73,231.269115,68.650879
73,231.279781,69.064095
73,231.290448,69.693115
73,231.301115,70.40918
73,231.311781,71.181625
73,231.322448,71.890686
73,231.333115,72.540009
73,231.343781,72.816956
73,231.354448,72.45826
73,231.365115,72.003799
73,231.375781,72.059273
73,231.386448,72.215378
73,231.397115,72.142509
73,231.407781,71.811119
73,231.418448,71.099899
73,231.429115,69.911003
73,231.439781,68.290573
73,231.450448,66.696297
73,231.461115,65.344048
73,231.471781,63.313236
73,231.482448,60.015377
73,231.493115,55.986866
73,231.503781,52.479214
73,231.514448,50.554386
73,231.525115,48.717239
73,231.535781,45.284336
73,231.546448,45.593815
73,231.557115,45.365482
73,231.567781,42.344521
73,231.578448,43.336582
73,231.589115,44.244667
73,231.599781,43.095768
73,231.610448,45.769764
73,231.621115,47.924572
73,231.631781,47.606968
73,231.642448,47.857143
73,231.653115,49.905895
73,231.663781,52.020649
73,231.674448,56.939281
73,231.685115,63.8848
73,231.695781,69.410988
73,231.706448,72.898697
73,231.717115,74.36705
73,231.727781,75.310684
73,231.738448,76.011848
73,231.749115,76.082809
73,231.759781,76.742661
73,231.770448,77.265877
73,231.781115,77.61776
73,231.791781,78.182823
73,231.802448,77.987007
73,231.813115,76.315186
73,231.823781,73.501221
