voice,Time_s,Intensity_dB
27,287.191135,62.472004
27,287.201802,62.081637
27,287.212469,62.84062
27,287.223135,63.48746
27,287.233802,64.526471
27,287.244469,67.63532
27,287.255135,70.599805
27,287.265802,71.983211
27,287.276469,72.03721
27,287.287135,71.093081
27,287.297802,69.419277
27,287.308469,68.028124
27,287.319135,67.681632
27,287.329802,67.776999
27,287.340469,67.737776
27,287.351135,67.104399
27,287.361802,65.421915
27,287.372469,63.047048
27,287.383135,63.059798
27,287.393802,65.570143
27,287.404469,67.268755
27,287.415135,68.127236
27,287.425802,68.399043
27,287.436469,68.416085
27,287.447135,68.788921
27,287.457802,68.362909
27,287.468469,67.157512
27,287.479135,69.746322
27,287.489802,73.640796
27,287.500469,75.136519
27,287.511135,74.408647
27,287.521802,72.249571
27,287.532469,70.298678
27,287.543135,69.783939
27,287.553802,69.639344
27,287.564469,69.428388
27,287.575135,69.246154
27,287.585802,69.334899
27,287.596469,69.868697
27,287.607135,69.990152
27,287.617802,69.293587
27,287.628469,68.923195
27,287.639135,70.330159
27,287.649802,73.067526
27,287.660469,75.269508
27,287.671135,75.589677
27,287.681802,73.414756
27,287.692469,68.50208
27,287.703135,61.378099
27,287.713802,53.854738
27,287.724469,54.41485
27,287.735135,59.879827
27,287.745802,61.100416
27,287.756469,60.076402
27,287.767135,61.306571
27,287.777802,62.608462
27,287.788469,63.275302
27,287.799135,63.857266
27,287.809802,63.712586
27,287.820469,62.964388
27,287.831135,61.962402
27,287.841802,60.937663
27,287.852469,64.460342
27,287.863135,69.727089
27,287.873802,72.738895
27,287.884469,74.105749
27,287.895135,74.652665
27,287.905802,74.772471
27,287.916469,74.730153
27,287.927135,74.694826
27,287.937802,74.676906
27,287.948469,74.59343
27,287.959135,74.422684
27,287.969802,74.364683
27,287.980469,74.277531
27,287.991135,73.654875
27,288.001802,73.57367
27,288.012469,75.080719
27,288.023135,76.498591
27,288.033802,77.06007
27,288.044469,77.115424
27,288.055135,76.614357
27,288.065802,74.688849
27,288.076469,70.586684
27,288.087135,65.959264
27,288.097802,66.057772
27,288.108469,66.955613
27,288.119135,67.507309
27,288.129802,67.835125
27,288.140469,67.460263
27,288.151135,67.199518
27,288.161802,66.584381
27,288.172469,64.732514
27,288.183135,62.493212
27,288.193802,64.78926
27,288.204469,67.94557
27,288.215135,68.759982
27,288.225802,67.84059
27,288.236469,66.236821
27,288.247135,64.908915
27,288.257802,63.859138
27,288.268469,62.763588
27,288.279135,61.804023
27,288.289802,61.240454
27,288.300469,61.893376
27,288.311135,62.018
27,288.321802,62.832875
27,288.332469,62.732761
27,288.343135,62.419267
27,288.353802,62.591911
27,288.364469,60.645872
27,288.375135,58.367012
27,288.385802,58.883475
27,288.396469,60.447349
27,288.407135,60.976417
27,288.417802,60.754462
27,288.428469,60.642571
27,288.439135,60.344796
27,288.449802,58.965657
27,288.460469,57.684262
27,288.471135,55.120031
27,288.481802,53.931624
27,288.492469,57.209557
27,288.503135,59.6203
27,288.513802,62.149803
27,288.524469,66.298989
27,288.535135,69.315752
27,288.545802,70.896124
27,288.556469,71.014202
27,288.567135,70.09925
27,288.577802,69.667462
27,288.588469,69.966982
27,288.599135,70.215408
27,288.609802,70.244513
27,288.620469,70.398389
27,288.631135,72.09902
27,288.641802,75.064083
27,288.652469,77.471793
27,288.663135,79.064439
27,288.673802,80.170715
27,288.684469,80.858717
27,288.695135,80.971219
27,288.705802,80.38442
27,288.716469,79.060947
27,288.727135,76.939564
27,288.737802,73.802419
27,288.748469,69.527724
27,288.759135,65.078731
27,288.769802,62.364447
27,288.780469,61.191967
27,288.791135,59.977108
27,288.801802,58.195219
27,288.812469,59.498531
27,288.823135,66.426798
27,288.833802,71.980954
27,288.844469,75.099712
27,288.855135,76.564233
27,288.865802,77.274252
27,288.876469,77.877226
27,288.887135,78.632908
27,288.897802,79.428908
27,288.908469,79.767332
27,288.919135,79.284018
27,288.929802,78.078254
27,288.940469,76.376342
27,288.951135,74.402707
27,288.961802,72.604712
27,288.972469,71.563432
27,288.983135,71.089867
27,288.993802,70.585186
27,289.004469,68.975224
27,289.015135,64.892764
27,289.025802,57.601466
27,289.036469,50.692833
27,289.047135,54.578261
27,289.057802,61.960734
27,289.068469,67.019475
27,289.079135,72.232069
27,289.089802,76.766832
27,289.100469,79.458003
27,289.111135,80.176018
27,289.121802,79.206776
27,289.132469,76.913596
27,289.143135,73.186188
27,289.153802,67.608172
27,289.164469,60.837051
27,289.175135,56.957549
27,289.185802,57.645333
27,289.196469,58.882232
27,289.207135,60.058224
27,289.217802,64.674494
27,289.228469,69.173388
27,289.239135,71.231353
27,289.249802,71.130805
27,289.260469,69.802577
27,289.271135,68.612204
27,289.281802,67.578236
27,289.292469,65.860913
27,289.303135,63.335756
27,289.313802,60.250952
27,289.324469,58.788341
27,289.335135,61.656893
27,289.345802,64.46283
27,289.356469,65.697398
27,289.367135,65.680043
27,289.377802,64.678841
27,289.388469,65.958615
27,289.399135,70.650752
27,289.409802,73.972489
27,289.420469,75.910428
27,289.431135,76.992551
27,289.441802,77.434227
27,289.452469,77.456137
27,289.463135,77.157992
27,289.473802,76.43889
27,289.484469,75.190524
27,289.495135,73.49608
27,289.505802,71.636331
27,289.516469,69.742333
27,289.527135,67.439998
27,289.537802,64.561841
27,289.548469,61.998603
27,289.559135,60.199328
27,289.569802,58.172921
27,289.580469,56.098447
27,289.591135,54.900696
27,289.601802,55.405753
27,289.612469,58.116966
27,289.623135,62.066469
27,289.633802,66.341096
27,289.644469,70.08182
27,289.655135,72.741247
27,289.665802,74.246624
27,289.676469,74.492173
27,289.687135,72.877574
27,289.697802,68.643912
27,289.708469,62.804512
27,289.719135,59.627247
27,289.729802,58.595428
27,289.740469,58.56323
27,289.751135,59.854905
27,289.761802,62.810022
27,289.772469,65.868679
27,289.783135,67.848453
27,289.793802,68.974812
27,289.804469,69.566618
27,289.815135,69.816213
27,289.825802,70.004653
27,289.836469,70.426943
27,289.847135,71.506977
27,289.857802,73.219545
27,289.868469,74.405832
27,289.879135,74.876967
27,289.889802,75.19334
27,289.900469,75.607569
27,289.911135,76.04555
27,289.921802,76.37574
27,289.932469,76.643412
27,289.943135,76.883618
27,289.953802,77.053631
27,289.964469,77.004499
27,289.975135,76.037757
27,289.985802,73.082643
27,289.996469,67.987234
27,290.007135,63.947571
27,290.017802,61.431815
27,290.028469,57.771957
27,290.039135,56.34462
27,290.049802,62.310444
27,290.060469,66.15632
27,290.071135,67.276007
27,290.081802,66.845048
27,290.092469,66.791759
27,290.103135,68.779261
27,290.113802,69.214686
27,290.124469,66.80623
27,290.135135,63.398038
27,290.145802,62.174711
27,290.156469,62.038857
27,290.167135,63.016722
27,290.177802,67.224592
27,290.188469,71.269252
27,290.199135,73.753469
27,290.209802,75.172284
27,290.220469,75.805819
27,290.231135,75.521222
27,290.241802,74.516209
27,290.252469,73.465661
27,290.263135,72.71608
27,290.273802,72.236947
27,290.284469,72.173538
27,290.295135,72.633671
27,290.305802,73.454209
27,290.316469,74.437388
27,290.327135,75.253859
27,290.337802,75.647965
27,290.348469,75.650384
27,290.359135,75.044222
27,290.369802,73.438241
27,290.380469,70.968751
27,290.391135,68.218384
27,290.401802,65.527547
27,290.412469,64.01751
27,290.423135,64.69278
27,290.433802,65.479511
27,290.444469,65.363591
27,290.455135,65.179174
27,290.465802,68.614606
27,290.476469,73.991176
27,290.487135,77.617242
27,290.497802,79.479293
27,290.508469,80.195983
27,290.519135,80.558049
27,290.529802,80.888522
27,290.540469,81.079931
27,290.551135,81.104966
27,290.561802,80.941085
27,290.572469,80.686523
27,290.583135,80.338817
27,290.593802,79.861063
27,290.604469,79.396801
27,290.615135,79.189226
27,290.625802,79.133258
27,290.636469,78.776505
27,290.647135,77.952947
27,290.657802,76.708205
27,290.668469,74.575626
27,290.679135,70.629377
27,290.689802,64.745929
27,290.700469,58.917424
27,290.711135,54.969234
27,290.721802,51.692669
27,290.732469,49.965204
27,290.743135,52.909106
27,290.753802,55.827905
27,290.764469,56.992169
27,290.775135,57.165521
27,290.785802,57.434507
27,290.796469,57.869013
27,290.807135,57.135391
27,290.817802,55.683127
27,290.828469,60.167995
27,290.839135,66.702349
27,290.849802,70.879657
27,290.860469,73.302683
27,290.871135,74.676036
27,290.881802,75.521735
27,290.892469,76.192798
27,290.903135,76.666737
27,290.913802,76.659943
27,290.924469,76.104952
27,290.935135,74.741516
27,290.945802,71.734081
27,290.956469,66.50757
27,290.967135,60.935206
27,290.977802,60.588899
27,290.988469,62.370602
27,290.999135,64.018517
27,291.009802,65.056645
27,291.020469,64.955496
27,291.031135,63.562491
27,291.041802,60.336838
27,291.052469,56.217699
27,291.063135,58.808249
27,291.073802,62.368513
27,291.084469,65.314833
27,291.095135,66.821945
27,291.105802,65.190085
27,291.116469,59.733364
27,291.127135,50.571276
27,291.137802,43.384756
27,291.148469,51.418111
27,291.159135,57.172104
27,291.169802,60.51495
27,291.180469,61.970606
27,291.191135,61.432286
27,291.201802,63.021487
27,291.212469,67.479862
27,291.223135,71.263517
27,291.233802,73.506111
27,291.244469,74.148342
27,291.255135,73.461061
27,291.265802,71.540201
27,291.276469,68.879193
27,291.287135,67.169263
27,291.297802,66.725565
27,291.308469,66.531002
27,291.319135,66.24744
27,291.329802,65.676177
27,291.340469,64.127281
27,291.351135,60.955751
27,291.361802,57.466195
27,291.372469,59.161986
27,291.383135,63.011015
27,291.393802,66.478799
27,291.404469,68.374301
27,291.415135,69.027694
27,291.425802,69.188512
27,291.436469,69.260885
27,291.447135,69.344127
27,291.457802,69.304763
27,291.468469,69.101888
27,291.479135,68.802176
27,291.489802,68.302351
27,291.500469,67.465591
27,291.511135,66.059043
27,291.521802,64.715484
27,291.532469,64.157586
27,291.543135,64.582788
27,291.553802,66.614464
27,291.564469,68.153077
27,291.575135,68.155217
27,291.585802,66.857631
27,291.596469,64.975387
27,291.607135,63.810945
27,291.617802,62.834739
27,291.628469,60.847678
27,291.639135,57.859876
27,291.649802,55.853667
27,291.660469,54.711518
27,291.671135,57.808919
27,291.681802,63.674824
27,291.692469,67.427647
27,291.703135,69.43436
27,291.713802,70.769863
27,291.724469,71.776547
27,291.735135,72.087574
27,291.745802,71.584261
27,291.756469,70.44421
27,291.767135,69.226853
27,291.777802,68.216718
27,291.788469,67.064257
27,291.799135,65.229947
27,291.809802,62.868372
27,291.820469,61.180916
27,291.831135,60.134611
27,291.841802,58.627037
27,291.852469,57.581793
27,291.863135,57.399565
27,291.873802,58.95601
27,291.884469,60.851291
27,291.895135,60.292521
27,291.905802,59.617072
27,291.916469,60.160171
27,291.927135,60.871439
27,291.937802,60.686354
27,291.948469,59.474641
27,291.959135,56.647296
27,291.969802,55.67395
27,291.980469,55.248706
27,291.991135,51.787496
27,292.001802,44.026964
27,292.012469,37.611889
27,292.023135,37.243142
27,292.033802,39.738753
27,292.044469,40.399596
27,292.055135,39.619692
27,292.065802,39.139587
27,292.076469,39.60204
27,292.087135,40.237759
27,292.097802,40.56453
27,292.108469,39.813171
27,292.119135,38.657565
27,292.129802,39.52666
27,292.140469,39.573579
27,292.151135,39.86846
27,292.161802,40.609411
27,292.172469,40.864306
27,292.183135,41.479355
27,292.193802,42.079818
27,292.204469,44.375815
27,292.215135,46.52803
27,292.225802,46.478934
27,292.236469,46.195183
27,292.247135,46.206236
27,292.257802,45.006812
27,292.268469,44.187039
27,292.279135,44.852648
27,292.289802,45.109491
27,292.300469,45.330777
27,292.311135,45.69851
27,292.321802,45.934972
27,292.332469,45.600733
27,292.343135,45.387224
27,292.353802,45.96588
27,292.364469,46.753499
27,292.375135,47.153131
27,292.385802,46.993546
27,292.396469,46.754445
27,292.407135,46.102877
27,292.417802,45.571796
27,292.428469,45.52558
27,292.439135,45.863917
27,292.449802,46.582141
27,292.460469,46.218057
27,292.471135,44.560668
27,292.481802,43.794095
27,292.492469,43.742428
27,292.503135,43.843944
27,292.513802,44.099795
27,292.524469,43.653341
27,292.535135,42.892464
27,292.545802,42.194799
27,292.556469,41.601905
27,292.567135,42.293261
27,292.577802,42.184814
27,292.588469,42.39972
27,292.599135,43.623411
27,292.609802,42.631352
27,292.620469,42.052446
27,292.631135,42.45855
27,292.641802,40.947312
27,292.652469,40.281858
27,292.663135,39.575437
27,292.673802,36.653881
27,292.684469,32.992623
27,292.695135,34.8321
27,292.705802,36.614071
27,292.716469,35.29879
27,292.727135,35.196597
27,292.737802,34.40304
27,292.748469,38.748711
27,292.759135,50.704655
27,292.769802,61.135414
27,292.780469,69.729346
27,292.791135,75.522779
27,292.801802,78.747029
27,292.812469,80.362349
27,292.823135,81.4249
27,292.833802,82.385995
27,292.844469,83.253027
27,292.855135,83.893481
27,292.865802,84.198697
27,292.876469,84.275651
27,292.887135,84.051699
27,292.897802,83.533657
27,292.908469,83.110528
27,292.919135,82.841869
27,292.929802,82.549282
27,292.940469,82.251308
27,292.951135,82.014731
27,292.961802,81.699984
27,292.972469,81.227579
27,292.983135,80.63407
27,292.993802,79.893132
27,293.004469,78.942302
27,293.015135,77.739977
27,293.025802,76.048331
27,293.036469,74.13503
27,293.047135,73.384544
27,293.057802,73.413779
27,293.068469,73.264929
27,293.079135,72.972547
27,293.089802,72.719488
27,293.100469,73.235336
27,293.111135,76.177986
27,293.121802,79.597892
27,293.132469,81.56728
27,293.143135,82.52844
27,293.153802,83.15764
27,293.164469,83.648458
27,293.175135,83.731744
27,293.185802,82.894624
27,293.196469,80.521528
27,293.207135,76.688485
27,293.217802,73.872631
27,293.228469,73.120719
27,293.239135,72.717518
27,293.249802,71.96039
27,293.260469,70.852054
27,293.271135,71.637481
27,293.281802,75.588662
27,293.292469,79.117308
27,293.303135,81.3954
27,293.313802,82.878969
27,293.324469,83.925122
27,293.335135,84.598381
27,293.345802,84.831075
27,293.356469,84.467883
27,293.367135,83.599501
27,293.377802,82.764356
27,293.388469,81.955372
27,293.399135,80.334598
27,293.409802,77.188267
27,293.420469,72.411895
27,293.431135,67.178278
27,293.441802,63.163763
27,293.452469,62.119614
27,293.463135,65.04373
27,293.473802,70.073115
27,293.484469,74.231754
27,293.495135,76.718195
27,293.505802,77.878378
27,293.516469,78.311575
27,293.527135,78.169949
27,293.537802,77.059778
27,293.548469,74.222183
27,293.559135,70.360617
27,293.569802,70.550235
27,293.580469,72.145712
27,293.591135,72.780905
27,293.601802,72.783239
27,293.612469,71.409597
27,293.623135,69.228279
27,293.633802,67.945265
27,293.644469,67.163841
27,293.655135,66.276782
27,293.665802,65.887962
27,293.676469,68.260447
27,293.687135,70.514161
27,293.697802,71.426907
27,293.708469,71.298446
27,293.719135,70.412627
27,293.729802,68.805191
27,293.740469,66.454104
27,293.751135,63.973806
27,293.761802,62.567481
27,293.772469,62.088692
27,293.783135,61.480663
27,293.793802,60.732303
27,293.804469,62.495799
27,293.815135,68.08835
27,293.825802,72.920988
27,293.836469,75.853808
27,293.847135,77.405072
27,293.857802,78.156257
27,293.868469,78.077113
27,293.879135,76.716577
27,293.889802,74.10956
27,293.900469,73.439425
27,293.911135,75.345799
27,293.921802,76.857183
27,293.932469,77.782803
27,293.943135,78.327395
27,293.953802,78.396636
27,293.964469,77.45561
27,293.975135,74.679375
27,293.985802,69.239712
27,293.996469,60.770733
27,294.007135,51.452986
27,294.017802,45.775215
27,294.028469,43.761276
27,294.039135,50.452199
27,294.049802,58.291021
27,294.060469,62.278282
27,294.071135,65.507071
27,294.081802,69.388089
27,294.092469,71.704422
27,294.103135,71.752115
27,294.113802,69.384816
27,294.124469,64.61991
27,294.135135,58.194518
27,294.145802,51.772695
27,294.156469,45.776954
27,294.167135,41.272105
27,294.177802,51.76455
27,294.188469,60.731267
27,294.199135,66.650367
27,294.209802,69.713189
27,294.220469,70.863568
27,294.231135,70.768412
27,294.241802,69.559497
27,294.252469,68.164607
27,294.263135,67.643495
27,294.273802,67.347226
27,294.284469,66.798633
27,294.295135,65.265879
27,294.305802,64.336104
27,294.316469,68.65929
27,294.327135,73.616657
27,294.337802,76.300592
27,294.348469,77.07401
27,294.359135,75.920875
27,294.369802,72.482919
27,294.380469,66.707416
27,294.391135,59.380329
27,294.401802,53.987741
27,294.412469,55.396896
27,294.423135,57.683762
27,294.433802,57.740946
27,294.444469,58.430877
27,294.455135,58.67456
27,294.465802,59.782756
27,294.476469,65.649621
27,294.487135,70.582806
27,294.497802,73.043583
27,294.508469,73.680011
27,294.519135,72.854165
27,294.529802,71.62959
27,294.540469,71.470272
27,294.551135,72.381266
27,294.561802,73.983754
27,294.572469,75.659719
27,294.583135,76.699414
27,294.593802,76.857559
27,294.604469,76.451507
27,294.615135,76.049129
27,294.625802,75.822365
27,294.636469,75.652353
27,294.647135,75.38175
27,294.657802,75.062658
27,294.668469,74.726731
27,294.679135,74.264292
27,294.689802,73.695967
27,294.700469,73.434565
27,294.711135,73.58557
27,294.721802,73.907308
27,294.732469,74.267337
27,294.743135,74.562695
27,294.753802,74.617944
27,294.764469,74.563133
27,294.775135,74.487935
27,294.785802,74.198094
27,294.796469,73.817585
27,294.807135,73.554538
27,294.817802,73.502104
27,294.828469,73.775026
27,294.839135,74.075515
27,294.849802,73.641528
27,294.860469,71.590431
27,294.871135,67.970867
27,294.881802,65.922895
27,294.892469,66.042895
27,294.903135,65.74689
27,294.913802,64.298522
27,294.924469,61.097174
27,294.935135,56.330534
27,294.945802,55.233062
27,294.956469,55.765491
27,294.967135,54.217503
27,294.977802,52.378334
27,294.988469,54.201392
27,294.999135,62.405186
27,295.009802,69.269553
27,295.020469,73.619036
27,295.031135,75.895225
27,295.041802,76.719557
27,295.052469,76.806749
27,295.063135,76.623663
27,295.073802,76.394963
27,295.084469,76.239614
27,295.095135,76.055589
27,295.105802,75.398426
27,295.116469,73.624168
27,295.127135,70.567394
27,295.137802,66.607076
27,295.148469,62.336845
27,295.159135,60.532776
27,295.169802,61.043344
27,295.180469,61.544419
27,295.191135,63.228649
27,295.201802,63.972632
27,295.212469,62.990782
27,295.223135,60.110611
27,295.233802,57.096647
27,295.244469,57.637909
27,295.255135,59.225541
27,295.265802,60.136826
27,295.276469,60.118922
27,295.287135,59.098111
27,295.297802,56.417893
27,295.308469,54.791068
27,295.319135,57.971049
27,295.329802,60.813347
27,295.340469,62.763029
27,295.351135,63.798795
27,295.361802,63.90596
27,295.372469,63.528148
27,295.383135,63.475915
27,295.393802,64.067983
27,295.404469,64.376543
27,295.415135,64.308695
27,295.425802,63.953943
27,295.436469,63.155055
27,295.447135,62.279707
27,295.457802,61.607602
27,295.468469,60.933535
27,295.479135,60.345113
27,295.489802,59.681116
27,295.500469,59.504168
27,295.511135,59.120383
27,295.521802,57.274477
27,295.532469,54.223995
27,295.543135,52.005691
27,295.553802,51.38642
27,295.564469,50.317789
27,295.575135,48.107067
27,295.585802,45.71472
27,295.596469,44.63631
27,295.607135,45.209093
27,295.617802,48.378268
27,295.628469,50.63343
27,295.639135,50.419236
27,295.649802,48.906424
27,295.660469,47.653169
27,295.671135,45.276559
27,295.681802,48.810019
27,295.692469,55.423515
27,295.703135,60.337097
27,295.713802,64.088101
27,295.724469,68.836546
27,295.735135,71.826818
27,295.745802,72.639895
27,295.756469,71.752323
27,295.767135,69.506068
27,295.777802,69.958961
27,295.788469,73.582838
27,295.799135,76.150729
27,295.809802,77.545425
27,295.820469,78.324216
27,295.831135,78.483111
27,295.841802,77.902674
27,295.852469,76.423783
27,295.863135,73.934462
27,295.873802,71.610895
27,295.884469,71.258348
27,295.895135,71.443262
27,295.905802,71.272099
27,295.916469,70.701278
27,295.927135,69.450248
27,295.937802,67.23912
27,295.948469,64.039671
27,295.959135,60.954656
27,295.969802,61.918744
27,295.980469,66.879356
27,295.991135,71.398319
27,296.001802,74.702452
27,296.012469,77.378035
27,296.023135,79.71016
27,296.033802,81.467237
27,296.044469,82.818719
27,296.055135,83.893729
27,296.065802,84.663128
27,296.076469,85.322947
27,296.087135,85.868747
27,296.097802,86.047075
27,296.108469,85.90659
27,296.119135,85.715945
27,296.129802,85.541475
27,296.140469,85.333398
27,296.151135,85.186675
27,296.161802,85.183672
27,296.172469,85.26503
27,296.183135,85.349958
27,296.193802,85.4569
27,296.204469,85.532621
27,296.215135,85.333148
27,296.225802,84.702886
27,296.236469,83.661873
27,296.247135,82.019915
27,296.257802,79.046232
27,296.268469,73.569357
27,296.279135,65.473508
27,296.289802,59.539301
27,296.300469,56.122428
27,296.311135,57.736515
27,296.321802,61.930244
27,296.332469,64.060309
27,296.343135,67.52678
27,296.353802,71.486547
27,296.364469,73.808996
27,296.375135,74.741306
27,296.385802,74.970196
27,296.396469,75.123642
27,296.407135,75.606121
27,296.417802,76.830287
27,296.428469,78.566251
27,296.439135,80.075044
27,296.449802,80.663967
27,296.460469,79.855454
27,296.471135,77.12454
27,296.481802,71.801775
27,296.492469,64.808453
27,296.503135,63.278351
27,296.513802,67.088828
27,296.524469,70.949405
27,296.535135,72.976864
27,296.545802,72.426815
27,296.556469,68.618982
27,296.567135,61.275019
27,296.577802,53.858184
27,296.588469,55.312084
27,296.599135,60.573449
27,296.609802,65.75778
27,296.620469,69.387286
27,296.631135,71.013889
27,296.641802,70.942146
27,296.652469,69.517973
27,296.663135,67.811382
27,296.673802,66.671465
27,296.684469,66.296735
27,296.695135,68.073743
27,296.705802,70.59223
27,296.716469,72.573935
27,296.727135,73.835121
27,296.737802,74.364452
27,296.748469,74.265101
27,296.759135,73.763278
27,296.769802,73.080814
27,296.780469,72.099328
27,296.791135,70.496263
27,296.801802,67.893508
27,296.812469,64.072144
27,296.823135,59.667267
27,296.833802,57.862375
27,296.844469,60.033866
27,296.855135,61.791473
27,296.865802,61.080963
27,296.876469,57.583057
27,296.887135,51.161482
27,296.897802,42.746279
27,296.908469,47.921335
27,296.919135,55.863823
27,296.929802,60.827982
27,296.940469,66.232763
27,296.951135,70.797573
27,296.961802,73.305795
27,296.972469,74.05803
27,296.983135,73.558971
27,296.993802,72.171957
27,297.004469,69.452095
27,297.015135,64.367177
27,297.025802,56.546693
27,297.036469,52.137447
27,297.047135,55.963793
27,297.057802,60.288678
27,297.068469,64.432201
27,297.079135,67.054866
27,297.089802,68.012666
27,297.100469,67.677638
27,297.111135,66.775898
27,297.121802,64.909404
27,297.132469,61.117384
27,297.143135,55.182655
27,297.153802,46.987171
27,297.164469,38.460594
27,297.175135,42.115455
27,297.185802,50.018464
27,297.196469,57.570018
27,297.207135,67.781259
27,297.217802,75.184571
27,297.228469,79.295299
27,297.239135,81.279357
27,297.249802,82.393546
27,297.260469,83.06669
27,297.271135,82.948818
27,297.281802,81.671202
27,297.292469,78.627601
27,297.303135,73.316168
27,297.313802,66.824522
27,297.324469,64.631236
27,297.335135,65.343208
27,297.345802,64.87218
27,297.356469,62.867345
27,297.367135,59.451135
27,297.377802,54.178774
27,297.388469,48.561219
27,297.399135,55.836146
27,297.409802,63.282028
27,297.420469,67.151248
27,297.431135,69.243545
27,297.441802,71.727135
27,297.452469,74.260897
27,297.463135,75.677301
27,297.473802,76.050584
27,297.484469,75.828338
27,297.495135,75.367666
27,297.505802,74.641435
27,297.516469,73.21288
27,297.527135,70.691768
27,297.537802,67.419429
27,297.548469,64.095615
27,297.559135,60.516541
27,297.569802,56.815833
27,297.580469,53.736431
27,297.591135,52.229973
27,297.601802,53.615409
27,297.612469,57.356025
27,297.623135,61.794211
27,297.633802,65.749737
27,297.644469,68.629581
27,297.655135,70.365342
27,297.665802,71.104405
27,297.676469,71.114025
27,297.687135,70.694227
27,297.697802,69.995966
27,297.708469,68.933613
27,297.719135,67.113884
27,297.729802,63.899769
27,297.740469,58.78999
27,297.751135,51.791937
27,297.761802,44.305189
27,297.772469,43.764661
27,297.783135,50.346263
27,297.793802,54.20887
27,297.804469,54.581633
27,297.815135,54.704623
27,297.825802,60.646399
27,297.836469,66.269313
27,297.847135,69.384983
27,297.857802,70.689482
27,297.868469,70.619749
27,297.879135,69.959017
27,297.889802,69.300401
27,297.900469,68.45208
27,297.911135,67.105349
27,297.921802,65.557978
27,297.932469,64.403012
27,297.943135,63.860006
27,297.953802,63.216261
27,297.964469,61.273214
27,297.975135,58.270337
27,297.985802,55.80217
27,297.996469,51.50555
27,298.007135,45.242473
27,298.017802,40.564566
27,298.028469,40.154123
27,298.039135,40.939584
27,298.049802,39.213579
27,298.060469,43.137172
27,298.071135,49.54824
27,298.081802,53.733886
27,298.092469,56.80827
27,298.103135,60.927201
27,298.113802,65.631219
27,298.124469,70.685295
27,298.135135,73.97679
27,298.145802,75.715697
27,298.156469,76.648026
27,298.167135,76.777006
27,298.177802,76.600142
27,298.188469,76.662845
27,298.199135,76.90495
27,298.209802,77.131414
27,298.220469,77.19982
27,298.231135,77.149099
27,298.241802,76.880168
27,298.252469,75.90216
27,298.263135,73.709975
27,298.273802,71.497427
27,298.284469,70.68408
27,298.295135,69.713673
27,298.305802,67.523934
27,298.316469,63.931809
27,298.327135,60.850954
27,298.337802,62.833532
27,298.348469,65.880985
27,298.359135,68.343772
27,298.369802,70.032915
27,298.380469,70.646682
27,298.391135,70.188109
27,298.401802,68.857177
27,298.412469,66.906898
27,298.423135,64.715691
27,298.433802,62.4085
27,298.444469,60.114607
27,298.455135,59.147547
27,298.465802,59.970054
27,298.476469,61.956372
27,298.487135,65.003529
27,298.497802,68.405021
27,298.508469,71.149812
27,298.519135,73.220817
27,298.529802,74.812938
27,298.540469,75.797057
27,298.551135,76.09591
27,298.561802,75.889722
27,298.572469,75.406557
27,298.583135,74.626699
27,298.593802,73.378919
27,298.604469,71.654653
27,298.615135,69.9992
27,298.625802,69.150704
27,298.636469,68.887444
27,298.647135,68.782053
27,298.657802,68.973538
27,298.668469,69.599412
27,298.679135,70.587812
27,298.689802,71.883042
27,298.700469,73.792996
27,298.711135,75.778133
27,298.721802,76.714672
27,298.732469,76.333334
27,298.743135,75.483117
27,298.753802,74.872994
27,298.764469,73.780678
27,298.775135,71.426963
27,298.785802,67.287928
27,298.796469,61.151607
27,298.807135,53.827088
27,298.817802,49.173156
27,298.828469,48.657083
27,298.839135,52.170811
27,298.849802,56.041684
27,298.860469,61.055688
27,298.871135,65.434782
27,298.881802,67.384791
27,298.892469,66.839892
27,298.903135,64.020934
27,298.913802,61.080841
27,298.924469,61.252399
27,298.935135,61.785582
27,298.945802,61.260903
27,298.956469,60.161759
27,298.967135,59.000075
27,298.977802,57.49602
27,298.988469,54.279789
27,298.999135,48.1274
27,299.009802,42.228188
27,299.020469,46.942266
27,299.031135,59.270452
27,299.041802,67.140437
27,299.052469,71.006742
27,299.063135,72.322135
27,299.073802,72.473326
27,299.084469,72.14905
27,299.095135,70.983187
27,299.105802,68.724484
27,299.116469,65.220106
27,299.127135,59.9546
27,299.137802,53.29463
27,299.148469,47.211928
27,299.159135,43.585663
27,299.169802,43.580327
27,299.180469,40.928979
27,299.191135,46.664687
27,299.201802,53.594327
27,299.212469,57.520575
27,299.223135,60.053589
27,299.233802,60.971532
27,299.244469,60.160457
27,299.255135,58.345234
27,299.265802,56.234183
27,299.276469,54.824778
27,299.287135,56.293408
27,299.297802,60.933441
27,299.308469,65.680243
27,299.319135,68.950038
27,299.329802,70.453135
27,299.340469,70.353205
27,299.351135,69.382998
27,299.361802,68.22185
27,299.372469,66.891286
27,299.383135,64.861709
27,299.393802,62.18828
27,299.404469,60.832624
27,299.415135,60.932447
27,299.425802,61.172883
27,299.436469,61.339941
27,299.447135,61.701708
27,299.457802,62.948176
27,299.468469,64.04305
27,299.479135,64.227682
27,299.489802,64.205244
27,299.500469,64.088511
27,299.511135,63.657026
27,299.521802,62.822093
27,299.532469,61.176422
27,299.543135,58.623439
27,299.553802,57.802263
27,299.564469,59.452171
27,299.575135,60.564221
27,299.585802,60.285195
27,299.596469,59.433302
27,299.607135,61.377934
