voice,tmean,Time_s,F0_Hz
40,246.165140748091,241.425198,112.318055
40,246.165140748091,241.435198,109.481517
40,246.165140748091,241.445198,113.974337
40,246.165140748091,241.455198,114.812493
40,246.165140748091,241.465198,122.235793
40,246.165140748091,241.475198,123.526496
40,246.165140748091,241.485198,123.966292
40,246.165140748091,241.495198,124.39471
40,246.165140748091,241.505198,124.041351
40,246.165140748091,241.515198,123.888557
40,246.165140748091,241.525198,123.01545
40,246.165140748091,241.535198,122.758369
40,246.165140748091,241.545198,124.258244
40,246.165140748091,241.555198,124.185377
40,246.165140748091,241.565198,123.570864
40,246.165140748091,241.575198,120.764445
40,246.165140748091,241.585198,117.451809
40,246.165140748091,241.595198,117.468184
40,246.165140748091,241.605198,112.819707
40,246.165140748091,241.615198,109.108142
40,246.165140748091,241.625198,106.979441
40,246.165140748091,241.635198,109.856436
40,246.165140748091,241.645198,119.660261
40,246.165140748091,241.655198,115.581146
40,246.165140748091,241.705198,127.825718
40,246.165140748091,241.715198,126.458624
40,246.165140748091,241.725198,124.265391
40,246.165140748091,241.735198,114.914379
40,246.165140748091,241.745198,108.266397
40,246.165140748091,241.755198,104.70455
40,246.165140748091,241.765198,104.592598
40,246.165140748091,241.795198,117.514328
40,246.165140748091,241.805198,119.156323
40,246.165140748091,241.815198,118.742057
40,246.165140748091,241.825198,117.943996
40,246.165140748091,241.835198,117.129045
40,246.165140748091,241.845198,116.334529
40,246.165140748091,241.855198,114.074831
40,246.165140748091,241.865198,113.393756
40,246.165140748091,241.875198,113.839123
40,246.165140748091,241.885198,111.324298
40,246.165140748091,241.895198,105.570007
40,246.165140748091,241.975198,114.923505
40,246.165140748091,241.985198,114.244998
40,246.165140748091,241.995198,114.213674
40,246.165140748091,242.005198,115.274596
40,246.165140748091,242.015198,115.017139
40,246.165140748091,242.025198,113.823746
40,246.165140748091,242.035198,111.088184
40,246.165140748091,242.045198,108.08443
40,246.165140748091,242.105198,111.053388
40,246.165140748091,242.115198,110.753819
40,246.165140748091,242.125198,109.819138
40,246.165140748091,242.135198,110.56085
40,246.165140748091,242.145198,110.799486
40,246.165140748091,242.155198,109.948218
40,246.165140748091,242.165198,107.500894
40,246.165140748091,242.175198,113.648477
40,246.165140748091,242.185198,114.229398
40,246.165140748091,242.195198,114.12803
40,246.165140748091,242.205198,116.288286
40,246.165140748091,242.215198,114.981665
40,246.165140748091,242.225198,114.724946
40,246.165140748091,242.235198,114.191955
40,246.165140748091,242.245198,113.022601
40,246.165140748091,242.255198,110.381025
40,246.165140748091,242.265198,105.488681
40,246.165140748091,242.275198,99.973191
40,246.165140748091,242.285198,100.89156
40,246.165140748091,242.295198,111.321645
40,246.165140748091,242.305198,111.465532
40,246.165140748091,242.315198,111.376554
40,246.165140748091,242.325198,95.725749
40,246.165140748091,242.355198,115.353644
40,246.165140748091,242.365198,108.041201
40,246.165140748091,242.375198,109.469859
40,246.165140748091,242.385198,110.010244
40,246.165140748091,242.395198,108.905646
40,246.165140748091,242.405198,107.170501
40,246.165140748091,242.415198,105.801825
40,246.165140748091,242.425198,105.058267
40,246.165140748091,242.435198,102.917698
40,246.165140748091,242.445198,101.905629
40,246.165140748091,242.455198,102.197704
40,246.165140748091,242.465198,102.279778
40,246.165140748091,242.475198,102.854864
40,246.165140748091,242.485198,104.076498
40,246.165140748091,242.495198,104.416482
40,246.165140748091,242.505198,103.885982
40,246.165140748091,242.515198,103.54393
40,246.165140748091,242.525198,103.35182
40,246.165140748091,242.535198,102.686715
40,246.165140748091,242.545198,100.853856
40,246.165140748091,242.555198,99.066045
40,246.165140748091,242.615198,115.767133
40,246.165140748091,242.625198,119.624218
40,246.165140748091,242.635198,122.824435
40,246.165140748091,242.645198,122.87444
40,246.165140748091,242.655198,121.421915
40,246.165140748091,242.665198,120.621262
40,246.165140748091,242.675198,120.437706
40,246.165140748091,242.685198,120.132379
40,246.165140748091,242.695198,120.185532
40,246.165140748091,242.705198,119.808357
40,246.165140748091,242.715198,118.836653
