voice,Time_s,F0_Hz
118,186.45201,160.56106
118,186.46201,159.673246
118,186.47201,157.478461
118,186.53201,176.328896
118,186.54201,165.018988
118,186.55201,160.838449
118,186.56201,160.044426
118,186.57201,160.076491
118,186.58201,158.847874
118,186.59201,157.210041
118,186.60201,157.194534
118,186.61201,157.333054
118,186.62201,158.015478
118,186.63201,164.80683
118,186.64201,167.654378
118,186.65201,167.222032
118,186.66201,165.2203
118,186.67201,162.95446
118,186.68201,162.006639
118,186.69201,161.117323
118,186.70201,159.427072
118,186.71201,157.919561
118,186.72201,156.735483
118,186.79201,175.320995
118,186.80201,170.82481
118,186.81201,170.219732
118,186.82201,168.080481
118,186.83201,167.030852
118,186.84201,166.505745
118,186.85201,166.130931
118,186.86201,166.271481
118,186.87201,165.372398
118,186.88201,164.541577
118,186.89201,168.380626
118,186.90201,169.877236
118,186.91201,167.447986
118,186.92201,166.980523
118,186.93201,164.995441
118,186.94201,156.306862
118,186.95201,86.308292
118,186.96201,86.178871
118,186.97201,86.318233
118,186.98201,90.480643
118,186.99201,88.192841
118,187.00201,87.482108
118,187.01201,77.29669
118,187.03201,158.288928
118,187.04201,155.097155
118,187.05201,154.059998
118,187.06201,153.904234
118,187.07201,152.942459
118,187.08201,153.229516
118,187.09201,155.031159
118,187.10201,156.490094
118,187.11201,156.933404
118,187.12201,156.676968
118,187.13201,155.296963
118,187.14201,154.360092
118,187.15201,154.57707
118,187.16201,153.822062
118,187.17201,153.007416
118,187.18201,152.682876
118,187.19201,151.020414
118,187.20201,148.458927
118,187.21201,147.076602
118,187.22201,146.786917
118,187.23201,147.16594
118,187.24201,149.093359
118,187.25201,151.666133
118,187.26201,152.727099
118,187.27201,154.642617
118,187.28201,154.017285
118,187.29201,151.909063
118,187.41201,158.032403
118,187.42201,155.001921
118,187.43201,151.136648
118,187.44201,149.262161
118,187.45201,147.544467
118,187.46201,146.275554
118,187.47201,145.028859
118,187.48201,144.879028
118,187.49201,145.620877
118,187.50201,146.215829
118,187.51201,146.350518
118,187.52201,147.498253
118,187.53201,148.616766
118,187.54201,149.002665
118,187.55201,148.87458
118,187.56201,148.334975
118,187.57201,147.44234
118,187.58201,146.766366
118,187.73201,175.876325
118,187.74201,175.630079
118,187.75201,175.201749
118,187.76201,179.419899
118,187.77201,179.588195
118,187.78201,177.085543
118,187.79201,171.100589
118,187.80201,164.798621
118,187.81201,157.538517
118,187.88201,169.531548
118,187.89201,172.991371
118,187.90201,167.514317
118,187.91201,156.938103
118,187.92201,162.817927
118,187.93201,165.510464
118,187.94201,165.808174
118,187.95201,165.896046
118,187.96201,165.370509
118,187.97201,164.959347
118,187.98201,165.852201
118,187.99201,164.480496
118,188.00201,158.174096
118,188.01201,155.488594
118,188.02201,153.453157
118,188.03201,152.486728
118,188.04201,152.275795
118,188.05201,152.161952
118,188.06201,152.564256
118,188.07201,151.789232
118,188.08201,153.0864
118,188.09201,156.283249
118,188.10201,157.344116
118,188.11201,156.328864
118,188.12201,155.556639
118,188.13201,155.128747
118,188.14201,154.994432
118,188.15201,155.033099
118,188.16201,154.8079
118,188.17201,154.478876
118,188.18201,154.429641
118,188.19201,154.610916
118,188.20201,154.593995
118,188.21201,155.021227
118,188.22201,155.610477
118,188.23201,155.795798
118,188.24201,156.335539
118,188.25201,155.377099
118,188.26201,150.029315
118,188.27201,152.309649
118,188.28201,147.502934
118,188.29201,145.072076
118,188.30201,144.902358
118,188.33201,165.160598
118,188.34201,158.819788
118,188.35201,153.868431
118,188.36201,153.013192
118,188.37201,152.128449
118,188.38201,151.625171
118,188.39201,150.390966
118,188.40201,147.394881
118,188.41201,140.584761
118,188.42201,147.47719
118,188.43201,158.460715
118,188.44201,155.120431
118,188.45201,153.331333
118,188.46201,149.469645
118,188.47201,144.430544
118,188.48201,144.80964
118,188.56201,153.448897
118,188.57201,155.680687
118,188.58201,158.081186
118,188.59201,156.700019
118,188.60201,151.618493
118,188.61201,146.661051
118,188.77201,141.475633
118,188.78201,144.233333
118,188.79201,144.477046
118,188.80201,143.819808
118,188.81201,143.155451
118,188.82201,141.272665
118,188.83201,139.689474
118,188.84201,139.445369
118,188.85201,139.172454
118,188.86201,139.276161
118,188.87201,138.126813
118,188.88201,137.695412
118,188.89201,137.738596
118,188.90201,137.092855
118,188.91201,136.894328
118,188.92201,136.393715
118,188.93201,136.508006
118,188.94201,137.32258
118,188.95201,136.983621
118,188.96201,137.977274
118,188.99201,173.959018
118,189.00201,173.837466
118,189.01201,174.705199
118,189.02201,172.698929
118,189.03201,172.651457
118,189.04201,170.144324
118,189.05201,160.481987
118,189.06201,147.832341
118,189.07201,142.431119
118,189.72201,84.953393
118,189.73201,84.558714
118,189.74201,89.679369
118,189.75201,182.920074
118,189.76201,182.820814
118,189.77201,181.267428
118,189.78201,176.662676
118,189.79201,171.399453
118,189.80201,163.813856
118,189.81201,163.490737
118,190.00201,193.5416
118,190.01201,188.520083
118,190.02201,186.484635
118,190.03201,186.821389
118,190.04201,187.126467
118,190.05201,188.65153
118,190.06201,190.792116
118,190.07201,192.800324
118,190.08201,187.514108
118,190.09201,173.852095
118,190.10201,161.961097
118,190.25201,204.058427
118,190.26201,192.249899
118,190.27201,186.919153
118,190.28201,185.587669
118,190.29201,183.709792
118,190.30201,181.406755
118,190.31201,171.442154
118,190.32201,159.862359
118,190.34201,472.941328
118,190.35201,473.870178
118,190.36201,476.414001
118,190.37201,476.767281
118,190.47201,165.102598
118,190.48201,167.714853
118,190.49201,165.040326
118,190.50201,162.982454
118,190.51201,162.161714
118,190.52201,162.158594
118,190.53201,163.390096
118,190.54201,165.427621
118,190.55201,167.789858
118,190.56201,169.224029
118,190.57201,169.928544
118,190.58201,157.238842
118,190.59201,163.671265
118,190.67201,162.412444
118,190.68201,165.346988
118,190.69201,163.871378
118,190.70201,161.67752
118,190.71201,159.263746
118,190.72201,156.750651
118,190.73201,155.065554
118,190.74201,152.989865
118,190.75201,150.541478
118,190.76201,149.654369
118,190.77201,150.023784
118,190.78201,153.258632
118,190.79201,157.609631
118,190.80201,159.945442
118,190.81201,159.889737
118,190.82201,158.449772
118,190.83201,157.408833
118,190.84201,156.248999
118,190.85201,154.861615
118,190.86201,153.785276
118,190.87201,153.139627
118,190.88201,153.36098
118,190.89201,153.847091
118,190.90201,153.464683
118,190.91201,153.799356
118,190.92201,153.683233
118,190.93201,153.237667
118,190.94201,153.677965
118,190.95201,153.070138
118,190.96201,151.726166
118,190.97201,149.535869
118,190.98201,149.284809
118,190.99201,149.185991
118,191.00201,149.354482
118,191.01201,150.594698
118,191.02201,151.102157
118,191.03201,151.324797
118,191.04201,152.502402
118,191.05201,154.040566
118,191.06201,155.739434
118,191.07201,158.214358
118,191.08201,160.753553
118,191.09201,163.526858
118,191.10201,165.236941
118,191.11201,167.317556
118,191.12201,169.583606
118,191.13201,172.841512
118,191.14201,175.324728
118,191.15201,172.904243
118,191.16201,168.762637
118,191.17201,162.368591
118,191.32201,152.741171
118,191.33201,150.108743
118,191.34201,146.210931
118,191.35201,144.512716
118,191.36201,144.149436
118,191.37201,143.928414
118,191.38201,144.876173
118,191.39201,147.179191
118,191.40201,149.463468
118,191.41201,152.484424
118,191.42201,157.100161
118,191.43201,159.641045
118,191.44201,160.248654
118,191.45201,157.61738
118,191.46201,163.388173
118,191.47201,169.676598
118,191.55201,442.596063
118,191.56201,447.591096
118,191.57201,450.223635
118,191.58201,445.093919
118,191.71201,180.041143
118,191.72201,176.66012
118,191.73201,170.807844
118,191.74201,166.44358
118,191.75201,164.171168
118,191.76201,168.524272
118,191.77201,172.339197
118,191.78201,172.497246
118,191.79201,174.590716
118,191.80201,175.630166
118,191.81201,175.513479
118,191.82201,174.473931
118,191.83201,172.871038
118,191.84201,170.241937
118,191.85201,166.054888
118,191.86201,162.766519
118,191.87201,159.145797
118,191.95201,160.402471
118,191.96201,161.785205
118,191.97201,161.497696
118,191.98201,161.082769
118,191.99201,159.314444
118,192.00201,152.465244
118,192.01201,155.658725
118,192.02201,156.332424
118,192.28201,165.506497
118,192.29201,159.234808
118,192.30201,157.954417
118,192.31201,157.88792
118,192.32201,157.506812
118,192.33201,157.427834
118,192.34201,157.202584
118,192.35201,158.410106
118,192.36201,160.45368
118,192.37201,162.662711
118,192.38201,164.723333
118,192.39201,165.349574
118,192.40201,165.53438
118,192.41201,165.356369
118,192.42201,163.344084
118,192.43201,160.275425
118,192.44201,157.965963
118,192.45201,157.106086
118,192.67201,162.296602
118,192.68201,162.584779
118,192.69201,162.543782
118,192.70201,163.581638
118,192.71201,163.88256
118,192.72201,164.554489
118,192.73201,165.41953
118,192.74201,165.046074
118,192.75201,165.028095
118,192.76201,164.833909
118,192.77201,164.315314
118,192.78201,164.143359
118,192.79201,164.412743
118,192.80201,164.796026
118,192.81201,166.083397
118,192.82201,168.136144
118,192.83201,170.586072
118,192.84201,173.196207
118,192.85201,174.476306
118,192.86201,174.557628
118,192.87201,172.89654
118,192.88201,165.004902
118,192.89201,167.890437
118,192.90201,164.215686
118,192.91201,161.521978
118,192.95201,162.008735
118,192.96201,161.464975
118,192.97201,155.804034
118,192.98201,151.807408
118,192.99201,149.086007
118,193.00201,147.395205
118,193.01201,145.511151
118,193.02201,144.369313
118,193.03201,142.584233
118,193.04201,142.3618
118,193.05201,142.704115
118,193.06201,142.756901
118,193.07201,144.221778
118,193.08201,146.338658
118,193.09201,146.764037
118,193.10201,148.410667
118,193.11201,148.337145
118,193.12201,147.105225
118,193.13201,147.641027
118,193.14201,151.572616
118,193.15201,158.083841
118,193.16201,156.168584
118,193.17201,156.553039
118,193.65201,82.613641
118,193.66201,170.584251
118,193.67201,174.583895
118,193.68201,174.590515
118,193.69201,175.074389
118,193.70201,175.449861
118,193.71201,175.723464
118,193.72201,174.834315
118,193.73201,173.283185
118,193.74201,170.034017
118,193.75201,166.416506
118,193.76201,164.782982
118,193.77201,163.106939
118,193.78201,165.167984
118,193.79201,167.796277
118,193.80201,165.714476
118,194.04201,198.735887
118,194.05201,193.010703
118,194.06201,189.020141
118,194.07201,187.561297
118,194.08201,187.052724
118,194.09201,186.681579
118,194.10201,186.140034
118,194.11201,185.005286
118,194.12201,183.766294
118,194.13201,182.063169
118,194.14201,179.902186
118,194.15201,178.094277
118,194.16201,176.959813
118,194.17201,176.393901
118,194.18201,176.294986
118,194.19201,176.033092
118,194.20201,175.090835
118,194.21201,171.902974
118,194.22201,167.537298
118,194.23201,165.179933
118,194.24201,162.573709
118,194.25201,159.146175
118,194.26201,156.399708
118,194.27201,155.465071
118,194.28201,154.663714
118,194.29201,154.261317
118,194.30201,154.374741
118,194.31201,153.97398
118,194.32201,153.911072
118,194.33201,153.404539
118,194.34201,152.335926
118,194.35201,147.885655
118,194.36201,153.190355
118,194.37201,154.005884
118,194.38201,154.656769
118,194.39201,154.688975
118,194.40201,155.710776
118,194.41201,156.345101
118,194.42201,161.397674
118,194.43201,165.686662
118,194.44201,167.224428
118,194.45201,168.462941
118,194.46201,167.670412
118,194.47201,166.214803
118,194.48201,163.001517
118,194.63201,341.890203
118,194.64201,344.672521
118,194.69201,157.442384
118,194.70201,163.507983
118,194.86201,175.222494
118,194.87201,154.49209
118,194.88201,155.410299
118,194.89201,154.709222
118,194.90201,154.352485
118,194.91201,153.878294
118,194.92201,154.362641
118,194.93201,154.786269
118,194.94201,154.474901
118,194.95201,154.319055
118,194.96201,153.30623
118,194.97201,152.45798
118,194.98201,151.555489
118,194.99201,151.255684
118,195.00201,76.102652
118,195.01201,76.471319
118,195.02201,78.861983
118,195.03201,81.286776
118,195.04201,78.309413
118,195.05201,78.966028
118,195.06201,79.973623
118,195.07201,80.64087
118,195.08201,161.509862
118,195.09201,160.88781
118,195.10201,160.245875
118,195.11201,159.705008
118,195.12201,159.352552
118,195.13201,159.664126
118,195.14201,159.10436
118,195.15201,158.851282
118,195.16201,159.066849
118,195.17201,158.60406
118,195.18201,158.339084
118,195.19201,157.128289
118,195.20201,152.82295
118,195.21201,153.360781
118,195.22201,156.482593
118,195.23201,160.42441
118,195.24201,159.25678
118,195.31201,172.188022
118,195.32201,167.577447
118,195.33201,165.803655
118,195.34201,164.054156
118,195.35201,162.501883
118,195.36201,158.354666
118,195.37201,156.956162
118,195.38201,161.482321
118,195.39201,154.04919
118,195.40201,153.813636
118,195.41201,151.941872
118,195.42201,149.405535
118,195.43201,147.272998
118,195.44201,145.040887
118,195.45201,143.523059
118,195.46201,139.947212
118,195.47201,138.505168
118,195.48201,143.785273
118,195.51201,76.270082
118,195.52201,76.132436
118,195.53201,75.828467
118,195.54201,76.024568
118,195.55201,75.298118
118,195.56201,74.952499
118,195.59201,148.270266
118,195.60201,146.133802
118,195.61201,150.331558
118,195.62201,152.171705
118,195.63201,152.349932
118,195.64201,152.295527
118,195.65201,152.016989
118,195.66201,151.743639
118,195.67201,151.597612
118,195.68201,151.724691
118,195.69201,153.98692
118,195.70201,151.896351
118,195.71201,148.981223
118,195.72201,146.974794
118,195.73201,145.331112
118,195.74201,144.116364
118,195.75201,142.390326
118,195.76201,137.147468
118,195.77201,142.37855
118,195.78201,143.87683
118,195.79201,137.570941
118,195.80201,143.462734
118,195.81201,153.25961
118,195.82201,156.79391
118,195.83201,156.655849
118,195.84201,157.266905
118,195.85201,155.622075
118,195.86201,155.97623
118,195.87201,155.549941
118,195.88201,155.132453
118,195.89201,153.982903
118,195.90201,152.80574
118,195.91201,152.194471
118,195.92201,152.976136
118,195.93201,153.505838
118,195.94201,153.419706
118,195.95201,153.195359
118,195.96201,152.573284
118,195.97201,151.430418
118,195.98201,150.616657
118,195.99201,151.537346
118,196.00201,151.690923
118,196.01201,152.261374
118,196.02201,152.836494
118,196.03201,152.812016
118,196.04201,152.872553
118,196.05201,153.412683
118,196.06201,153.050766
118,196.07201,152.392352
118,196.08201,151.796155
118,196.09201,151.203563
118,196.10201,149.697901
118,196.11201,146.497128
118,196.12201,144.66749
118,196.13201,144.170994
118,196.29201,143.881551
118,196.30201,143.167299
118,196.31201,142.983041
118,196.32201,142.18772
118,196.33201,142.5686
118,196.34201,143.48917
118,196.35201,142.457286
118,196.36201,142.338478
118,196.93201,178.433212
118,196.94201,178.219134
118,196.95201,176.089548
118,196.96201,172.436644
118,196.97201,168.927134
118,196.98201,165.110021
118,196.99201,161.504567
118,197.00201,158.397048
118,197.01201,76.985848
118,197.02201,89.8859
118,197.03201,90.085947
118,197.04201,90.271934
118,197.09201,161.28076
118,197.10201,162.03472
118,197.11201,161.044995
118,197.12201,160.975078
118,197.13201,160.431882
118,197.14201,160.376464
118,197.15201,160.325344
118,197.16201,160.87952
118,197.17201,160.256777
118,197.18201,160.035559
118,197.19201,159.446638
118,197.20201,158.993568
118,197.21201,158.810638
118,197.22201,159.394049
118,197.23201,161.924548
118,197.24201,168.141321
118,197.25201,172.149035
118,197.26201,175.243602
118,197.27201,178.607821
118,197.28201,178.497847
118,197.29201,178.400022
118,197.30201,182.182298
118,197.31201,182.906093
118,197.48201,160.523784
118,197.49201,158.634755
118,197.61201,184.922131
118,197.62201,175.693235
118,197.63201,171.668685
118,197.64201,169.620197
118,197.65201,167.916681
118,197.66201,166.274462
118,197.67201,164.946678
118,197.68201,163.278666
118,197.69201,162.329398
118,197.70201,160.857478
118,197.71201,156.801231
118,197.72201,159.25428
118,197.73201,164.834579
118,197.74201,166.460332
118,197.75201,165.228388
118,197.76201,164.389822
118,197.77201,164.988467
118,197.78201,165.799528
118,197.79201,167.545609
118,197.80201,168.320505
118,197.81201,168.389264
118,197.82201,175.032428
118,197.83201,178.827062
118,197.84201,180.09464
118,197.85201,179.862998
118,197.86201,174.709423
118,197.87201,168.111255
118,197.88201,161.968755
118,197.89201,164.387203
118,197.93201,186.86848
118,197.94201,188.563247
118,197.95201,189.255863
118,197.96201,189.014666
118,197.97201,182.810359
118,197.98201,176.854131
118,197.99201,174.398384
118,198.00201,173.802986
118,198.01201,172.657736
118,198.02201,171.461049
118,198.03201,171.140938
118,198.04201,171.031479
118,198.05201,166.685807
118,198.06201,159.979489
118,198.07201,157.077137
118,198.08201,154.284752
118,198.09201,152.787176
118,198.10201,152.336029
118,198.11201,152.092947
118,198.12201,150.82253
118,198.13201,148.804868
118,198.14201,146.039202
118,198.15201,141.526773
118,198.16201,136.056223
118,198.17201,142.836361
118,198.18201,145.114411
118,198.26201,148.677883
118,198.27201,148.054941
118,198.28201,146.890742
118,198.29201,147.577369
118,198.30201,146.724519
118,198.31201,145.785022
118,198.32201,144.716977
118,198.33201,146.580834
118,198.34201,148.980309
118,198.35201,150.225054
118,198.36201,150.759312
118,198.37201,151.0939
118,198.38201,151.526653
118,198.39201,152.263159
118,198.40201,152.868639
118,198.41201,152.817924
118,198.42201,151.318466
118,198.43201,149.25587
118,198.69201,173.839508
118,198.70201,155.75293
118,198.71201,153.953588
118,198.72201,153.792515
118,198.73201,155.962491
118,198.74201,153.973743
118,198.83201,178.29357
118,198.84201,170.912927
118,198.85201,167.757005
118,198.86201,166.278596
118,198.87201,165.48723
118,198.88201,165.53484
118,198.89201,165.316402
118,198.90201,164.654127
118,198.91201,163.613135
118,198.92201,163.038338
118,198.93201,162.668254
118,198.94201,162.927969
118,198.95201,163.626797
118,198.96201,164.837169
118,198.97201,165.49728
118,198.98201,166.38954
118,198.99201,166.674015
118,199.00201,165.913975
118,199.01201,166.737065
118,199.02201,168.660156
118,199.03201,170.333383
118,199.04201,171.911726
118,199.05201,172.250178
118,199.06201,171.789187
118,199.07201,172.741017
118,199.08201,173.981776
118,199.09201,175.444661
118,199.10201,177.155027
118,199.11201,179.112181
118,199.12201,180.169274
118,199.13201,182.405422
118,199.14201,183.163335
118,199.15201,183.52966
118,199.16201,183.143151
118,199.17201,183.622932
118,199.18201,183.945687
118,199.19201,182.836256
118,199.20201,177.878178
118,199.21201,171.052718
118,199.22201,165.051622
118,199.23201,159.907754
118,199.36201,75.903456
118,199.37201,76.627403
118,199.38201,76.583895
118,199.39201,76.994876
118,199.40201,77.282587
118,199.41201,77.40087
118,199.42201,76.84468
118,199.54201,167.080309
118,199.55201,165.159107
118,199.56201,163.84771
118,199.57201,161.064679
118,199.58201,160.168085
118,199.73201,168.678698
118,199.74201,169.77872
118,199.75201,167.360395
118,199.76201,164.123311
118,199.77201,161.916287
118,199.78201,159.133009
118,199.79201,156.197768
118,199.80201,153.324375
118,199.81201,151.801733
118,199.82201,150.590835
118,199.83201,150.050013
118,199.84201,149.57516
118,199.85201,149.287847
118,199.86201,149.516843
118,199.87201,150.285537
118,199.88201,150.707193
118,199.89201,150.872241
118,199.90201,149.989206
118,199.91201,149.109175
118,199.92201,147.417393
118,199.93201,147.365713
118,199.94201,143.473922
118,199.95201,144.738938
118,199.96201,152.003823
118,199.97201,155.168351
118,199.98201,152.738635
118,199.99201,154.810583
118,200.03201,292.09307
118,200.04201,321.758971
118,200.05201,327.069348
118,200.06201,337.080552
118,200.26201,163.365216
118,200.27201,159.847923
118,200.28201,157.0484
118,200.29201,157.633958
118,200.30201,155.98043
118,200.31201,154.033951
118,200.32201,153.06541
118,200.33201,151.006724
118,200.34201,149.509164
118,200.35201,149.075167
118,200.36201,147.066634
118,200.37201,146.143259
118,200.38201,144.861871
118,200.39201,145.194013
118,200.40201,144.773085
118,200.41201,144.879171
118,200.42201,151.095512
118,200.43201,79.819558
118,200.44201,82.265863
118,200.45201,75.706976
118,200.46201,75.853826
118,200.47201,75.768663
118,200.48201,75.12522
118,200.51201,149.877018
118,200.52201,146.158528
118,200.53201,148.005567
118,200.54201,148.875202
118,200.55201,148.396436
118,200.56201,145.737369
118,200.57201,142.750878
118,200.58201,140.531827
118,200.59201,138.689614
118,200.60201,137.515468
118,200.61201,141.83013
118,200.62201,141.77617
118,200.63201,142.533725
118,200.64201,143.385087
118,200.65201,143.833534
118,200.66201,144.472518
118,200.67201,144.852
118,200.68201,146.459022
118,200.69201,148.9837
118,200.70201,151.74842
118,200.71201,159.083521
118,200.72201,155.769514
118,200.73201,156.100929
118,201.35201,209.075838
118,201.36201,197.971203
118,201.37201,197.872917
118,201.38201,197.837769
118,201.39201,198.412876
118,201.40201,197.680952
118,201.41201,183.081425
118,201.42201,175.048764
118,201.43201,172.821357
118,201.50201,196.656031
118,201.51201,197.940823
118,201.52201,200.041575
118,201.53201,200.506726
118,201.54201,201.576702
118,201.55201,202.293734
118,201.56201,203.019378
118,201.57201,202.917426
118,201.58201,203.143293
118,201.59201,203.171853
118,201.60201,203.297234
118,201.61201,201.737533
118,201.62201,195.468467
118,201.63201,185.10052
118,201.64201,179.680751
118,201.65201,176.894926
118,201.66201,176.975155
118,201.67201,177.915655
118,201.68201,177.537407
118,201.69201,172.113632
118,201.70201,165.729657
118,201.71201,162.9873
118,201.72201,161.217103
118,201.73201,159.738167
118,201.74201,158.203922
118,201.75201,157.432457
118,201.76201,157.798494
118,201.77201,158.596819
118,201.78201,160.754668
118,201.79201,164.463614
118,201.80201,165.942474
118,201.92201,207.777181
118,201.93201,201.855988
118,202.21201,175.405111
118,202.22201,170.439112
118,202.23201,166.379484
118,202.24201,162.449395
118,202.25201,157.802958
118,202.32201,158.185373
118,202.33201,152.8532
118,202.34201,161.804813
118,202.35201,163.010923
118,202.36201,163.084866
118,202.37201,163.034433
118,202.38201,164.09552
118,202.39201,165.180589
118,202.40201,166.492562
118,202.41201,167.535045
118,202.42201,171.279457
118,202.43201,172.497749
118,202.44201,165.870471
118,202.45201,164.701538
118,202.46201,164.161319
118,202.47201,162.306128
118,202.48201,161.464467
118,202.49201,161.183987
118,202.50201,159.964706
118,202.51201,159.165117
118,202.52201,159.83093
118,202.53201,160.195962
118,202.54201,161.155567
118,202.55201,162.354532
118,202.56201,162.408796
118,202.57201,162.604953
118,202.58201,162.270138
118,202.59201,161.556348
118,202.60201,161.459211
118,202.61201,161.085775
118,202.62201,160.841347
118,202.63201,161.206341
118,202.64201,160.334959
118,202.65201,157.788385
118,202.66201,162.103202
118,202.67201,163.468294
118,202.68201,162.009452
118,202.69201,160.13457
118,202.70201,82.420088
118,202.71201,82.830891
118,202.84201,155.095101
118,202.85201,153.485437
118,202.86201,178.660566
118,202.87201,170.68496
118,202.88201,168.068587
118,202.89201,165.335542
118,202.90201,162.832984
118,202.91201,161.239016
118,202.92201,161.152192
118,202.93201,161.873971
118,202.94201,162.082882
118,202.95201,161.774639
118,202.96201,159.598594
118,202.97201,152.29021
118,202.98201,154.581048
118,203.09201,151.550953
118,203.10201,151.201224
118,203.11201,151.008572
118,203.12201,149.961264
118,203.13201,149.411471
118,203.14201,148.042401
118,203.15201,148.285313
118,203.16201,147.980092
118,203.17201,147.904075
118,203.18201,147.109144
118,203.19201,146.437389
118,203.20201,146.01236
118,203.21201,145.66254
118,203.22201,145.799537
118,203.23201,146.524968
118,203.24201,146.38053
118,203.25201,145.459878
118,203.26201,146.169296
118,203.27201,146.131469
118,203.28201,143.218208
118,203.29201,142.781135
118,203.40201,78.529244
118,203.41201,79.07804
118,203.42201,79.806795
118,203.43201,78.658701
118,203.44201,79.622672
118,203.45201,79.657443
118,203.46201,78.22704
118,203.47201,79.184355
119,218.493135,233.349234
119,218.503135,223.175291
119,218.513135,215.053144
119,218.523135,211.271342
119,218.533135,207.560735
119,218.543135,202.172478
119,218.553135,202.989336
119,218.563135,202.078985
119,218.573135,202.791107
119,218.583135,204.90166
119,218.593135,210.208313
119,218.603135,210.101493
119,218.613135,208.116547
119,218.623135,202.230621
119,218.633135,196.485964
119,218.643135,197.603841
119,218.743135,235.369388
119,218.753135,233.854092
119,218.763135,232.410464
119,218.773135,228.95481
119,218.783135,228.604391
119,218.793135,228.571119
119,218.803135,229.510114
119,218.813135,229.141472
119,218.823135,232.704601
119,218.833135,234.625817
119,218.843135,236.003424
119,218.853135,238.817086
119,218.863135,241.101197
119,218.873135,245.823319
119,218.883135,249.770396
119,218.893135,252.845549
119,218.903135,255.950535
119,218.913135,258.561886
119,218.923135,261.389887
119,218.933135,264.002748
119,218.943135,267.742439
119,218.953135,271.025399
119,218.963135,273.485784
119,218.973135,274.337604
119,218.983135,273.638344
119,218.993135,271.234412
119,219.003135,261.610736
119,219.173135,231.791301
119,219.183135,229.707279
119,219.193135,225.868774
119,219.203135,224.561676
119,219.213135,223.94815
119,219.223135,224.037947
119,219.233135,223.353095
119,219.243135,222.020727
119,219.253135,220.723184
119,219.263135,212.747638
119,219.393135,210.029089
119,219.403135,204.608016
119,219.413135,200.029773
119,219.423135,197.223902
119,219.433135,196.492167
119,219.443135,195.782286
119,219.453135,194.838421
119,219.463135,194.085244
119,219.473135,193.324674
119,219.483135,194.795314
119,219.493135,194.46042
119,219.503135,194.268518
119,219.513135,193.679652
119,219.523135,192.088148
119,219.533135,192.775191
119,219.543135,190.295368
119,219.553135,187.121971
119,219.563135,186.607192
119,219.573135,201.727895
119,219.583135,201.75158
119,219.593135,200.308255
119,219.603135,199.626791
119,219.613135,200.045043
119,219.623135,198.99036
119,219.633135,196.810424
119,219.643135,195.806952
119,219.653135,194.853245
119,219.663135,194.589597
119,219.673135,195.231332
119,219.683135,197.015168
119,219.693135,198.162216
119,219.703135,198.687468
119,219.713135,198.969709
119,219.723135,198.097363
119,219.853135,210.193043
119,219.863135,206.602064
119,219.873135,203.479761
119,219.883135,201.018387
119,219.893135,202.513316
119,219.903135,202.492653
119,219.913135,202.842151
119,219.923135,203.323531
119,219.933135,202.264205
119,219.943135,201.901923
119,219.953135,201.284406
119,219.963135,201.218357
119,219.973135,198.595117
119,219.983135,195.32443
119,219.993135,195.812965
119,220.003135,201.024727
119,220.023135,113.284596
119,220.033135,113.894948
119,220.073135,167.183622
119,220.083135,173.320461
119,220.093135,173.368893
119,220.103135,173.972786
119,220.113135,175.375675
119,220.123135,173.714002
119,220.133135,171.714399
119,220.143135,170.739873
119,220.153135,169.427203
119,220.163135,168.712108
119,220.173135,167.836693
119,220.183135,166.896862
119,220.193135,168.053048
119,220.203135,86.694674
119,220.213135,85.146292
119,220.223135,88.481787
119,220.233135,87.203039
119,220.243135,86.704216
119,220.253135,89.118929
119,220.263135,88.971256
119,220.273135,89.087574
119,220.283135,89.084914
119,220.293135,88.032902
119,220.303135,88.145621
119,220.313135,87.729986
119,220.323135,86.589072
119,220.503135,93.916868
119,220.513135,95.176638
119,220.523135,94.220226
119,220.533135,95.795246
119,220.543135,91.890274
119,220.553135,93.836981
119,220.563135,81.023227
119,220.573135,75.288745
119,220.583135,77.947374
119,220.593135,78.861659
119,220.603135,92.902653
119,220.613135,103.528912
119,220.623135,99.459176
119,220.633135,101.523563
119,220.643135,98.266332
119,220.653135,98.894038
119,220.663135,98.266055
119,220.673135,196.735019
119,220.683135,194.238168
119,220.693135,191.708266
119,220.703135,187.958735
119,220.713135,187.409831
119,220.813135,201.658107
119,220.823135,201.030613
119,220.833135,200.146827
119,220.843135,199.563259
119,220.853135,199.679474
119,220.863135,197.948141
119,220.873135,196.666288
119,220.933135,216.864289
119,220.943135,209.043674
119,220.953135,206.553018
119,220.963135,205.059807
119,220.973135,204.328215
119,220.983135,203.304028
119,220.993135,200.251117
119,221.003135,193.221097
119,221.113135,204.807862
119,221.123135,190.561573
119,221.133135,188.952132
119,221.143135,189.160996
119,221.153135,187.925061
119,221.163135,185.494753
119,221.173135,184.292012
119,221.183135,183.396951
119,221.193135,183.585892
119,221.263135,188.122756
119,221.273135,189.514524
119,221.283135,190.012957
119,221.293135,189.906453
119,221.303135,189.469828
119,221.313135,188.723164
119,221.323135,187.68231
119,221.333135,187.432134
119,221.343135,186.201734
119,221.353135,186.045267
119,221.363135,185.895715
119,221.373135,185.438148
119,221.383135,184.630864
119,221.393135,184.434794
119,221.403135,184.53403
119,221.413135,184.93468
119,221.423135,186.861175
119,221.433135,186.19729
